query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
284,19_23_s,19,14,17_29_s,17,0.14285714285714285,0.06896551724137931
284,19_23_s,19,15,19_27_s,19,0.2,0.10344827586206896
284,19_23_s,19,16,2_10_s,2,0.1875,0.10344827586206896
284,19_23_s,19,17,6_15_s,6,0.17647058823529413,0.10344827586206896
284,19_23_s,19,18,17_24_s,17,0.16666666666666666,0.10344827586206896
284,19_23_s,19,19,19_22_s,19,0.21052631578947367,0.13793103448275862
284,19_23_s,19,20,19_26_s,19,0.25,0.1724137931034483
362,2_20_s,2,1,2_27_s,2,1.0,0.034482758620689655
362,2_20_s,2,2,2_24_s,2,1.0,0.06896551724137931
362,2_20_s,2,3,2_26_s,2,1.0,0.10344827586206896
362,2_20_s,2,4,2_7_s,2,1.0,0.13793103448275862
362,2_20_s,2,5,4_22_s,4,0.8,0.13793103448275862
362,2_20_s,2,6,4_20_s,4,0.6666666666666666,0.13793103448275862
362,2_20_s,2,7,2_28_s,2,0.7142857142857143,0.1724137931034483
362,2_20_s,2,8,2_17_s,2,0.75,0.20689655172413793
362,2_20_s,2,9,2_15_s,2,0.7777777777777778,0.2413793103448276
362,2_20_s,2,10,2_6_s,2,0.8,0.27586206896551724
362,2_20_s,2,11,19_1_s,19,0.7272727272727273,0.27586206896551724
362,2_20_s,2,12,3_26_s,3,0.6666666666666666,0.27586206896551724
362,2_20_s,2,13,2_12_s,2,0.6923076923076923,0.3103448275862069
362,2_20_s,2,14,2_29_s,2,0.7142857142857143,0.3448275862068966
362,2_20_s,2,15,17_14_s,17,0.6666666666666666,0.3448275862068966
362,2_20_s,2,16,4_21_s,4,0.625,0.3448275862068966
362,2_20_s,2,17,17_11_s,17,0.5882352941176471,0.3448275862068966
362,2_20_s,2,18,2_25_s,2,0.6111111111111112,0.3793103448275862
362,2_20_s,2,19,16_13_s,16,0.5789473684210527,0.3793103448275862
362,2_20_s,2,20,2_21_s,2,0.6,0.41379310344827586
195,16_24_s,16,1,16_23_s,16,1.0,0.034482758620689655
195,16_24_s,16,2,7_29_s,7,0.5,0.034482758620689655
195,16_24_s,16,3,10_17_s,10,0.3333333333333333,0.034482758620689655
195,16_24_s,16,4,11_27_s,11,0.25,0.034482758620689655
195,16_24_s,16,5,7_28_s,7,0.2,0.034482758620689655
195,16_24_s,16,6,14_15_s,14,0.16666666666666666,0.034482758620689655
195,16_24_s,16,7,3_23_s,3,0.14285714285714285,0.034482758620689655
195,16_24_s,16,8,8_19_s,8,0.125,0.034482758620689655
195,16_24_s,16,9,14_10_s,14,0.1111111111111111,0.034482758620689655
195,16_24_s,16,10,13_30_s,13,0.1,0.034482758620689655
195,16_24_s,16,11,19_11_s,19,0.09090909090909091,0.034482758620689655
195,16_24_s,16,12,13_27_s,13,0.08333333333333333,0.034482758620689655
195,16_24_s,16,13,17_4_s,17,0.07692307692307693,0.034482758620689655
195,16_24_s,16,14,12_9_s,12,0.07142857142857142,0.034482758620689655
195,16_24_s,16,15,4_18_s,4,0.06666666666666667,0.034482758620689655
195,16_24_s,16,16,3_25_s,3,0.0625,0.034482758620689655
195,16_24_s,16,17,10_23_s,10,0.058823529411764705,0.034482758620689655
195,16_24_s,16,18,7_6_s,7,0.05555555555555555,0.034482758620689655
195,16_24_s,16,19,14_9_s,14,0.05263157894736842,0.034482758620689655
195,16_24_s,16,20,4_17_s,4,0.05,0.034482758620689655
295,19_5_s,19,1,17_18_s,17,0.0,0.0
295,19_5_s,19,2,17_17_s,17,0.0,0.0
295,19_5_s,19,3,3_2_s,3,0.0,0.0
295,19_5_s,19,4,19_1_s,19,0.25,0.034482758620689655
295,19_5_s,19,5,7_5_s,7,0.2,0.034482758620689655
295,19_5_s,19,6,17_15_s,17,0.16666666666666666,0.034482758620689655
295,19_5_s,19,7,16_13_s,16,0.14285714285714285,0.034482758620689655
295,19_5_s,19,8,3_30_s,3,0.125,0.034482758620689655
295,19_5_s,19,9,17_23_s,17,0.1111111111111111,0.034482758620689655
295,19_5_s,19,10,17_26_s,17,0.1,0.034482758620689655
295,19_5_s,19,11,7_2_s,7,0.09090909090909091,0.034482758620689655
295,19_5_s,19,12,17_16_s,17,0.08333333333333333,0.034482758620689655
295,19_5_s,19,13,3_26_s,3,0.07692307692307693,0.034482758620689655
295,19_5_s,19,14,17_10_s,17,0.07142857142857142,0.034482758620689655
295,19_5_s,19,15,6_22_s,6,0.06666666666666667,0.034482758620689655
295,19_5_s,19,16,18_2_s,18,0.0625,0.034482758620689655
295,19_5_s,19,17,17_8_s,17,0.058823529411764705,0.034482758620689655
295,19_5_s,19,18,3_21_s,3,0.05555555555555555,0.034482758620689655
295,19_5_s,19,19,15_1_s,15,0.05263157894736842,0.034482758620689655
295,19_5_s,19,20,17_19_s,17,0.05,0.034482758620689655
245,18_15_s,18,1,18_16_s,18,1.0,0.034482758620689655
245,18_15_s,18,2,18_8_s,18,1.0,0.06896551724137931
245,18_15_s,18,3,7_24_s,7,0.6666666666666666,0.06896551724137931
245,18_15_s,18,4,7_4_s,7,0.5,0.06896551724137931
245,18_15_s,18,5,8_2_s,8,0.4,0.06896551724137931
245,18_15_s,18,6,7_15_s,7,0.3333333333333333,0.06896551724137931
245,18_15_s,18,7,8_9_s,8,0.2857142857142857,0.06896551724137931
245,18_15_s,18,8,8_26_s,8,0.25,0.06896551724137931
245,18_15_s,18,9,8_24_s,8,0.2222222222222222,0.06896551724137931
245,18_15_s,18,10,18_1_s,18,0.3,0.10344827586206896
245,18_15_s,18,11,6_20_s,6,0.2727272727272727,0.10344827586206896
245,18_15_s,18,12,6_25_s,6,0.25,0.10344827586206896
245,18_15_s,18,13,18_5_s,18,0.3076923076923077,0.13793103448275862
245,18_15_s,18,14,15_10_s,15,0.2857142857142857,0.13793103448275862
245,18_15_s,18,15,8_7_s,8,0.26666666666666666,0.13793103448275862
245,18_15_s,18,16,20_11_s,20,0.25,0.13793103448275862
245,18_15_s,18,17,18_24_s,18,0.29411764705882354,0.1724137931034483
245,18_15_s,18,18,15_4_s,15,0.2777777777777778,0.1724137931034483
245,18_15_s,18,19,8_23_s,8,0.2631578947368421,0.1724137931034483
245,18_15_s,18,20,20_8_s,20,0.25,0.1724137931034483
432,4_2_s,4,1,4_4_s,4,1.0,0.034482758620689655
432,4_2_s,4,2,4_3_s,4,1.0,0.06896551724137931
432,4_2_s,4,3,3_11_s,3,0.6666666666666666,0.06896551724137931
432,4_2_s,4,4,3_24_s,3,0.5,0.06896551724137931
432,4_2_s,4,5,3_15_s,3,0.4,0.06896551724137931
432,4_2_s,4,6,2_8_s,2,0.3333333333333333,0.06896551724137931
432,4_2_s,4,7,19_11_s,19,0.2857142857142857,0.06896551724137931
432,4_2_s,4,8,3_20_s,3,0.25,0.06896551724137931
432,4_2_s,4,9,6_30_s,6,0.2222222222222222,0.06896551724137931
432,4_2_s,4,10,4_19_s,4,0.3,0.10344827586206896
432,4_2_s,4,11,17_3_s,17,0.2727272727272727,0.10344827586206896
432,4_2_s,4,12,6_5_s,6,0.25,0.10344827586206896
432,4_2_s,4,13,14_23_s,14,0.23076923076923078,0.10344827586206896
432,4_2_s,4,14,14_20_s,14,0.21428571428571427,0.10344827586206896
432,4_2_s,4,15,3_3_s,3,0.2,0.10344827586206896
432,4_2_s,4,16,16_1_s,16,0.1875,0.10344827586206896
432,4_2_s,4,17,9_18_s,9,0.17647058823529413,0.10344827586206896
432,4_2_s,4,18,3_22_s,3,0.16666666666666666,0.10344827586206896
432,4_2_s,4,19,3_8_s,3,0.15789473684210525,0.10344827586206896
432,4_2_s,4,20,7_18_s,7,0.15,0.10344827586206896
512,7_20_s,7,1,7_17_s,7,1.0,0.034482758620689655
512,7_20_s,7,2,18_11_s,18,0.5,0.034482758620689655
512,7_20_s,7,3,7_18_s,7,0.6666666666666666,0.06896551724137931
512,7_20_s,7,4,8_4_s,8,0.5,0.06896551724137931
512,7_20_s,7,5,7_19_s,7,0.6,0.10344827586206896
512,7_20_s,7,6,6_15_s,6,0.5,0.10344827586206896
512,7_20_s,7,7,8_28_s,8,0.42857142857142855,0.10344827586206896
512,7_20_s,7,8,8_26_s,8,0.375,0.10344827586206896
512,7_20_s,7,9,6_27_s,6,0.3333333333333333,0.10344827586206896
512,7_20_s,7,10,18_10_s,18,0.3,0.10344827586206896
512,7_20_s,7,11,20_11_s,20,0.2727272727272727,0.10344827586206896
512,7_20_s,7,12,20_14_s,20,0.25,0.10344827586206896
512,7_20_s,7,13,13_17_s,13,0.23076923076923078,0.10344827586206896
512,7_20_s,7,14,7_11_s,7,0.2857142857142857,0.13793103448275862
512,7_20_s,7,15,8_15_s,8,0.26666666666666666,0.13793103448275862
512,7_20_s,7,16,7_16_s,7,0.3125,0.1724137931034483
512,7_20_s,7,17,15_23_s,15,0.29411764705882354,0.1724137931034483
512,7_20_s,7,18,7_28_s,7,0.3333333333333333,0.20689655172413793
512,7_20_s,7,19,6_2_s,6,0.3157894736842105,0.20689655172413793
512,7_20_s,7,20,13_7_s,13,0.3,0.20689655172413793
333,20_13_s,20,1,18_1_s,18,0.0,0.0
333,20_13_s,20,2,7_14_s,7,0.0,0.0
333,20_13_s,20,3,20_12_s,20,0.3333333333333333,0.05
333,20_13_s,20,4,12_3_s,12,0.25,0.05
333,20_13_s,20,5,20_20_s,20,0.4,0.1
333,20_13_s,20,6,8_7_s,8,0.3333333333333333,0.1
333,20_13_s,20,7,14_4_s,14,0.2857142857142857,0.1
333,20_13_s,20,8,16_3_s,16,0.25,0.1
333,20_13_s,20,9,12_9_s,12,0.2222222222222222,0.1
333,20_13_s,20,10,6_5_s,6,0.2,0.1
333,20_13_s,20,11,12_1_s,12,0.18181818181818182,0.1
333,20_13_s,20,12,14_30_s,14,0.16666666666666666,0.1
333,20_13_s,20,13,7_24_s,7,0.15384615384615385,0.1
333,20_13_s,20,14,8_24_s,8,0.14285714285714285,0.1
333,20_13_s,20,15,16_19_s,16,0.13333333333333333,0.1
333,20_13_s,20,16,8_25_s,8,0.125,0.1
333,20_13_s,20,17,8_23_s,8,0.11764705882352941,0.1
333,20_13_s,20,18,7_15_s,7,0.1111111111111111,0.1
333,20_13_s,20,19,17_25_s,17,0.10526315789473684,0.1
333,20_13_s,20,20,17_8_s,17,0.1,0.1
224,17_23_s,17,1,17_5_s,17,1.0,0.034482758620689655
224,17_23_s,17,2,17_10_s,17,1.0,0.06896551724137931
224,17_23_s,17,3,2_12_s,2,0.6666666666666666,0.06896551724137931
224,17_23_s,17,4,7_5_s,7,0.5,0.06896551724137931
224,17_23_s,17,5,15_1_s,15,0.4,0.06896551724137931
224,17_23_s,17,6,3_30_s,3,0.3333333333333333,0.06896551724137931
224,17_23_s,17,7,19_5_s,19,0.2857142857142857,0.06896551724137931
224,17_23_s,17,8,17_18_s,17,0.375,0.10344827586206896
224,17_23_s,17,9,7_27_s,7,0.3333333333333333,0.10344827586206896
224,17_23_s,17,10,7_16_s,7,0.3,0.10344827586206896
224,17_23_s,17,11,17_8_s,17,0.36363636363636365,0.13793103448275862
224,17_23_s,17,12,14_28_s,14,0.3333333333333333,0.13793103448275862
224,17_23_s,17,13,17_2_s,17,0.38461538461538464,0.1724137931034483
224,17_23_s,17,14,19_1_s,19,0.35714285714285715,0.1724137931034483
224,17_23_s,17,15,17_15_s,17,0.4,0.20689655172413793
224,17_23_s,17,16,17_21_s,17,0.4375,0.2413793103448276
224,17_23_s,17,17,12_13_s,12,0.4117647058823529,0.2413793103448276
224,17_23_s,17,18,16_13_s,16,0.3888888888888889,0.2413793103448276
224,17_23_s,17,19,7_7_s,7,0.3684210526315789,0.2413793103448276
224,17_23_s,17,20,3_21_s,3,0.35,0.2413793103448276
359,2_18_s,2,1,4_29_s,4,0.0,0.0
359,2_18_s,2,2,4_28_s,4,0.0,0.0
359,2_18_s,2,3,12_13_s,12,0.0,0.0
359,2_18_s,2,4,2_17_s,2,0.25,0.034482758620689655
359,2_18_s,2,5,2_28_s,2,0.4,0.06896551724137931
359,2_18_s,2,6,19_1_s,19,0.3333333333333333,0.06896551724137931
359,2_18_s,2,7,2_7_s,2,0.42857142857142855,0.10344827586206896
359,2_18_s,2,8,2_12_s,2,0.5,0.13793103448275862
359,2_18_s,2,9,2_16_s,2,0.5555555555555556,0.1724137931034483
359,2_18_s,2,10,17_23_s,17,0.5,0.1724137931034483
359,2_18_s,2,11,14_28_s,14,0.45454545454545453,0.1724137931034483
359,2_18_s,2,12,16_13_s,16,0.4166666666666667,0.1724137931034483
359,2_18_s,2,13,20_16_s,20,0.38461538461538464,0.1724137931034483
359,2_18_s,2,14,7_5_s,7,0.35714285714285715,0.1724137931034483
359,2_18_s,2,15,2_22_s,2,0.4,0.20689655172413793
359,2_18_s,2,16,4_22_s,4,0.375,0.20689655172413793
359,2_18_s,2,17,2_8_s,2,0.4117647058823529,0.2413793103448276
359,2_18_s,2,18,17_22_s,17,0.3888888888888889,0.2413793103448276
359,2_18_s,2,19,3_27_s,3,0.3684210526315789,0.2413793103448276
359,2_18_s,2,20,7_16_s,7,0.35,0.2413793103448276
297,19_7_s,19,1,19_10_s,19,1.0,0.034482758620689655
297,19_7_s,19,2,12_29_s,12,0.5,0.034482758620689655
297,19_7_s,19,3,14_16_s,14,0.3333333333333333,0.034482758620689655
297,19_7_s,19,4,16_26_s,16,0.25,0.034482758620689655
297,19_7_s,19,5,12_30_s,12,0.2,0.034482758620689655
297,19_7_s,19,6,3_30_s,3,0.16666666666666666,0.034482758620689655
297,19_7_s,19,7,19_29_s,19,0.2857142857142857,0.06896551724137931
297,19_7_s,19,8,5_1_s,5,0.25,0.06896551724137931
297,19_7_s,19,9,10_4_s,10,0.2222222222222222,0.06896551724137931
297,19_7_s,19,10,19_21_s,19,0.3,0.10344827586206896
297,19_7_s,19,11,17_3_s,17,0.2727272727272727,0.10344827586206896
297,19_7_s,19,12,7_27_s,7,0.25,0.10344827586206896
297,19_7_s,19,13,19_22_s,19,0.3076923076923077,0.13793103448275862
297,19_7_s,19,14,20_14_s,20,0.2857142857142857,0.13793103448275862
297,19_7_s,19,15,17_28_s,17,0.26666666666666666,0.13793103448275862
297,19_7_s,19,16,17_24_s,17,0.25,0.13793103448275862
297,19_7_s,19,17,17_29_s,17,0.23529411764705882,0.13793103448275862
297,19_7_s,19,18,17_30_s,17,0.2222222222222222,0.13793103448275862
297,19_7_s,19,19,6_7_s,6,0.21052631578947367,0.13793103448275862
297,19_7_s,19,20,3_8_s,3,0.2,0.13793103448275862
32,11_10_s,11,1,14_23_s,14,0.0,0.0
32,11_10_s,11,2,4_18_s,4,0.0,0.0
32,11_10_s,11,3,13_7_s,13,0.0,0.0
32,11_10_s,11,4,14_15_s,14,0.0,0.0
32,11_10_s,11,5,7_18_s,7,0.0,0.0
32,11_10_s,11,6,14_20_s,14,0.0,0.0
32,11_10_s,11,7,3_8_s,3,0.0,0.0
32,11_10_s,11,8,13_12_s,13,0.0,0.0
32,11_10_s,11,9,10_22_s,10,0.0,0.0
32,11_10_s,11,10,4_8_s,4,0.0,0.0
32,11_10_s,11,11,8_26_s,8,0.0,0.0
32,11_10_s,11,12,12_12_s,12,0.0,0.0
32,11_10_s,11,13,8_16_s,8,0.0,0.0
32,11_10_s,11,14,6_27_s,6,0.0,0.0
32,11_10_s,11,15,11_16_s,11,0.06666666666666667,0.034482758620689655
32,11_10_s,11,16,13_15_s,13,0.0625,0.034482758620689655
32,11_10_s,11,17,17_2_s,17,0.058823529411764705,0.034482758620689655
32,11_10_s,11,18,6_10_s,6,0.05555555555555555,0.034482758620689655
32,11_10_s,11,19,13_14_s,13,0.05263157894736842,0.034482758620689655
32,11_10_s,11,20,17_24_s,17,0.05,0.034482758620689655
90,12_4_s,12,1,18_7_s,18,0.0,0.0
90,12_4_s,12,2,11_30_s,11,0.0,0.0
90,12_4_s,12,3,16_6_s,16,0.0,0.0
90,12_4_s,12,4,12_11_s,12,0.25,0.030303030303030304
90,12_4_s,12,5,18_8_s,18,0.2,0.030303030303030304
90,12_4_s,12,6,19_4_s,19,0.16666666666666666,0.030303030303030304
90,12_4_s,12,7,15_11_s,15,0.14285714285714285,0.030303030303030304
90,12_4_s,12,8,17_1_s,17,0.125,0.030303030303030304
90,12_4_s,12,9,14_24_s,14,0.1111111111111111,0.030303030303030304
90,12_4_s,12,10,17_20_s,17,0.1,0.030303030303030304
90,12_4_s,12,11,18_5_s,18,0.09090909090909091,0.030303030303030304
90,12_4_s,12,12,8_2_s,8,0.08333333333333333,0.030303030303030304
90,12_4_s,12,13,14_6_s,14,0.07692307692307693,0.030303030303030304
90,12_4_s,12,14,7_12_s,7,0.07142857142857142,0.030303030303030304
90,12_4_s,12,15,15_10_s,15,0.06666666666666667,0.030303030303030304
90,12_4_s,12,16,7_24_s,7,0.0625,0.030303030303030304
90,12_4_s,12,17,4_15_s,4,0.058823529411764705,0.030303030303030304
90,12_4_s,12,18,7_21_s,7,0.05555555555555555,0.030303030303030304
90,12_4_s,12,19,14_27_s,14,0.05263157894736842,0.030303030303030304
90,12_4_s,12,20,18_19_s,18,0.05,0.030303030303030304
166,15_1_s,15,1,7_7_s,7,0.0,0.0
166,15_1_s,15,2,7_5_s,7,0.0,0.0
166,15_1_s,15,3,7_1_s,7,0.0,0.0
166,15_1_s,15,4,17_23_s,17,0.0,0.0
166,15_1_s,15,5,7_16_s,7,0.0,0.0
166,15_1_s,15,6,16_13_s,16,0.0,0.0
166,15_1_s,15,7,7_23_s,7,0.0,0.0
166,15_1_s,15,8,8_21_s,8,0.0,0.0
166,15_1_s,15,9,6_15_s,6,0.0,0.0
166,15_1_s,15,10,6_22_s,6,0.0,0.0
166,15_1_s,15,11,8_4_s,8,0.0,0.0
166,15_1_s,15,12,7_2_s,7,0.0,0.0
166,15_1_s,15,13,2_12_s,2,0.0,0.0
166,15_1_s,15,14,14_28_s,14,0.0,0.0
166,15_1_s,15,15,12_13_s,12,0.0,0.0
166,15_1_s,15,16,17_30_s,17,0.0,0.0
166,15_1_s,15,17,17_13_s,17,0.0,0.0
166,15_1_s,15,18,3_30_s,3,0.0,0.0
166,15_1_s,15,19,19_5_s,19,0.0,0.0
166,15_1_s,15,20,6_19_s,6,0.0,0.0
532,8_11_s,8,1,8_10_s,8,1.0,0.034482758620689655
532,8_11_s,8,2,8_23_s,8,1.0,0.06896551724137931
532,8_11_s,8,3,7_25_s,7,0.6666666666666666,0.06896551724137931
532,8_11_s,8,4,8_28_s,8,0.75,0.10344827586206896
532,8_11_s,8,5,8_15_s,8,0.8,0.13793103448275862
532,8_11_s,8,6,15_23_s,15,0.6666666666666666,0.13793103448275862
532,8_11_s,8,7,8_1_s,8,0.7142857142857143,0.1724137931034483
532,8_11_s,8,8,8_27_s,8,0.75,0.20689655172413793
532,8_11_s,8,9,14_22_s,14,0.6666666666666666,0.20689655172413793
532,8_11_s,8,10,13_17_s,13,0.6,0.20689655172413793
532,8_11_s,8,11,8_24_s,8,0.6363636363636364,0.2413793103448276
532,8_11_s,8,12,8_26_s,8,0.6666666666666666,0.27586206896551724
532,8_11_s,8,13,16_22_s,16,0.6153846153846154,0.27586206896551724
532,8_11_s,8,14,7_6_s,7,0.5714285714285714,0.27586206896551724
532,8_11_s,8,15,7_3_s,7,0.5333333333333333,0.27586206896551724
532,8_11_s,8,16,8_9_s,8,0.5625,0.3103448275862069
532,8_11_s,8,17,15_20_s,15,0.5294117647058824,0.3103448275862069
532,8_11_s,8,18,18_23_s,18,0.5,0.3103448275862069
532,8_11_s,8,19,15_19_s,15,0.47368421052631576,0.3103448275862069
532,8_11_s,8,20,8_7_s,8,0.5,0.3448275862068966
251,18_20_s,18,1,18_18_s,18,1.0,0.034482758620689655
251,18_20_s,18,2,15_13_s,15,0.5,0.034482758620689655
251,18_20_s,18,3,12_2_s,12,0.3333333333333333,0.034482758620689655
251,18_20_s,18,4,15_9_s,15,0.25,0.034482758620689655
251,18_20_s,18,5,19_6_s,19,0.2,0.034482758620689655
251,18_20_s,18,6,15_7_s,15,0.16666666666666666,0.034482758620689655
251,18_20_s,18,7,12_10_s,12,0.14285714285714285,0.034482758620689655
251,18_20_s,18,8,15_14_s,15,0.125,0.034482758620689655
251,18_20_s,18,9,15_24_s,15,0.1111111111111111,0.034482758620689655
251,18_20_s,18,10,14_24_s,14,0.1,0.034482758620689655
251,18_20_s,18,11,8_6_s,8,0.09090909090909091,0.034482758620689655
251,18_20_s,18,12,11_26_s,11,0.08333333333333333,0.034482758620689655
251,18_20_s,18,13,7_3_s,7,0.07692307692307693,0.034482758620689655
251,18_20_s,18,14,18_24_s,18,0.14285714285714285,0.06896551724137931
251,18_20_s,18,15,18_22_s,18,0.2,0.10344827586206896
251,18_20_s,18,16,15_4_s,15,0.1875,0.10344827586206896
251,18_20_s,18,17,8_24_s,8,0.17647058823529413,0.10344827586206896
251,18_20_s,18,18,15_11_s,15,0.16666666666666666,0.10344827586206896
251,18_20_s,18,19,8_2_s,8,0.15789473684210525,0.10344827586206896
251,18_20_s,18,20,18_21_s,18,0.2,0.13793103448275862
396,3_24_s,3,1,6_30_s,6,0.0,0.0
396,3_24_s,3,2,19_11_s,19,0.0,0.0
396,3_24_s,3,3,16_1_s,16,0.0,0.0
396,3_24_s,3,4,3_22_s,3,0.25,0.034482758620689655
396,3_24_s,3,5,3_20_s,3,0.4,0.06896551724137931
396,3_24_s,3,6,6_5_s,6,0.3333333333333333,0.06896551724137931
396,3_24_s,3,7,2_8_s,2,0.2857142857142857,0.06896551724137931
396,3_24_s,3,8,12_1_s,12,0.25,0.06896551724137931
396,3_24_s,3,9,7_28_s,7,0.2222222222222222,0.06896551724137931
396,3_24_s,3,10,3_18_s,3,0.3,0.10344827586206896
396,3_24_s,3,11,6_12_s,6,0.2727272727272727,0.10344827586206896
396,3_24_s,3,12,3_3_s,3,0.3333333333333333,0.13793103448275862
396,3_24_s,3,13,3_23_s,3,0.38461538461538464,0.1724137931034483
396,3_24_s,3,14,18_1_s,18,0.35714285714285715,0.1724137931034483
396,3_24_s,3,15,7_7_s,7,0.3333333333333333,0.1724137931034483
396,3_24_s,3,16,7_29_s,7,0.3125,0.1724137931034483
396,3_24_s,3,17,17_8_s,17,0.29411764705882354,0.1724137931034483
396,3_24_s,3,18,13_9_s,13,0.2777777777777778,0.1724137931034483
396,3_24_s,3,19,8_25_s,8,0.2631578947368421,0.1724137931034483
396,3_24_s,3,20,2_11_s,2,0.25,0.1724137931034483
219,17_19_s,17,1,17_17_s,17,1.0,0.034482758620689655
