query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
444,5_13_s,5,19,5_21_s,5,0.21052631578947367,0.13793103448275862
444,5_13_s,5,20,9_8_s,9,0.2,0.13793103448275862
584,9_3_s,9,1,9_1_s,9,1.0,0.034482758620689655
584,9_3_s,9,2,1_2_s,1,0.5,0.034482758620689655
584,9_3_s,9,3,9_2_s,9,0.6666666666666666,0.06896551724137931
584,9_3_s,9,4,9_14_s,9,0.75,0.10344827586206896
584,9_3_s,9,5,5_17_s,5,0.6,0.10344827586206896
584,9_3_s,9,6,2_16_s,2,0.5,0.10344827586206896
584,9_3_s,9,7,19_25_s,19,0.42857142857142855,0.10344827586206896
584,9_3_s,9,8,2_23_s,2,0.375,0.10344827586206896
584,9_3_s,9,9,14_11_s,14,0.3333333333333333,0.10344827586206896
584,9_3_s,9,10,10_7_s,10,0.3,0.10344827586206896
584,9_3_s,9,11,2_5_s,2,0.2727272727272727,0.10344827586206896
584,9_3_s,9,12,10_16_s,10,0.25,0.10344827586206896
584,9_3_s,9,13,10_13_s,10,0.23076923076923078,0.10344827586206896
584,9_3_s,9,14,10_21_s,10,0.21428571428571427,0.10344827586206896
584,9_3_s,9,15,10_25_s,10,0.2,0.10344827586206896
584,9_3_s,9,16,2_1_s,2,0.1875,0.10344827586206896
584,9_3_s,9,17,10_22_s,10,0.17647058823529413,0.10344827586206896
584,9_3_s,9,18,7_18_s,7,0.16666666666666666,0.10344827586206896
584,9_3_s,9,19,17_29_s,17,0.15789473684210525,0.10344827586206896
584,9_3_s,9,20,14_20_s,14,0.15,0.10344827586206896
78,12_25_s,12,1,12_21_s,12,1.0,0.030303030303030304
78,12_25_s,12,2,9_19_s,9,0.5,0.030303030303030304
78,12_25_s,12,3,12_24_s,12,0.6666666666666666,0.06060606060606061
78,12_25_s,12,4,12_19_s,12,0.75,0.09090909090909091
78,12_25_s,12,5,12_20_s,12,0.8,0.12121212121212122
78,12_25_s,12,6,1_4_s,1,0.6666666666666666,0.12121212121212122
78,12_25_s,12,7,10_26_s,10,0.5714285714285714,0.12121212121212122
78,12_25_s,12,8,1_7_s,1,0.5,0.12121212121212122
78,12_25_s,12,9,12_23_s,12,0.5555555555555556,0.15151515151515152
78,12_25_s,12,10,1_27_s,1,0.5,0.15151515151515152
78,12_25_s,12,11,9_15_s,9,0.45454545454545453,0.15151515151515152
78,12_25_s,12,12,9_17_s,9,0.4166666666666667,0.15151515151515152
78,12_25_s,12,13,1_15_s,1,0.38461538461538464,0.15151515151515152
78,12_25_s,12,14,1_9_s,1,0.35714285714285715,0.15151515151515152
78,12_25_s,12,15,1_10_s,1,0.3333333333333333,0.15151515151515152
78,12_25_s,12,16,9_4_s,9,0.3125,0.15151515151515152
78,12_25_s,12,17,14_5_s,14,0.29411764705882354,0.15151515151515152
78,12_25_s,12,18,9_22_s,9,0.2777777777777778,0.15151515151515152
78,12_25_s,12,19,1_6_s,1,0.2631578947368421,0.15151515151515152
78,12_25_s,12,20,14_7_s,14,0.25,0.15151515151515152
142,14_25_s,14,1,7_22_s,7,0.0,0.0
142,14_25_s,14,2,8_19_s,8,0.0,0.0
142,14_25_s,14,3,13_1_s,13,0.0,0.0
142,14_25_s,14,4,7_6_s,7,0.0,0.0
142,14_25_s,14,5,7_26_s,7,0.0,0.0
142,14_25_s,14,6,14_10_s,14,0.16666666666666666,0.034482758620689655
142,14_25_s,14,7,10_23_s,10,0.14285714285714285,0.034482758620689655
142,14_25_s,14,8,11_25_s,11,0.125,0.034482758620689655
142,14_25_s,14,9,6_13_s,6,0.1111111111111111,0.034482758620689655
142,14_25_s,14,10,6_24_s,6,0.1,0.034482758620689655
142,14_25_s,14,11,8_1_s,8,0.09090909090909091,0.034482758620689655
142,14_25_s,14,12,7_29_s,7,0.08333333333333333,0.034482758620689655
142,14_25_s,14,13,13_5_s,13,0.07692307692307693,0.034482758620689655
142,14_25_s,14,14,13_28_s,13,0.07142857142857142,0.034482758620689655
142,14_25_s,14,15,7_9_s,7,0.06666666666666667,0.034482758620689655
142,14_25_s,14,16,7_28_s,7,0.0625,0.034482758620689655
142,14_25_s,14,17,15_20_s,15,0.058823529411764705,0.034482758620689655
142,14_25_s,14,18,13_30_s,13,0.05555555555555555,0.034482758620689655
142,14_25_s,14,19,16_28_s,16,0.05263157894736842,0.034482758620689655
142,14_25_s,14,20,10_24_s,10,0.05,0.034482758620689655
548,8_26_s,8,1,8_28_s,8,1.0,0.034482758620689655
548,8_26_s,8,2,18_24_s,18,0.5,0.034482758620689655
548,8_26_s,8,3,8_15_s,8,0.6666666666666666,0.06896551724137931
548,8_26_s,8,4,20_14_s,20,0.5,0.06896551724137931
548,8_26_s,8,5,3_8_s,3,0.4,0.06896551724137931
548,8_26_s,8,6,8_10_s,8,0.5,0.10344827586206896
548,8_26_s,8,7,7_24_s,7,0.42857142857142855,0.10344827586206896
548,8_26_s,8,8,18_23_s,18,0.375,0.10344827586206896
548,8_26_s,8,9,8_24_s,8,0.4444444444444444,0.13793103448275862
548,8_26_s,8,10,7_4_s,7,0.4,0.13793103448275862
548,8_26_s,8,11,15_23_s,15,0.36363636363636365,0.13793103448275862
548,8_26_s,8,12,7_18_s,7,0.3333333333333333,0.13793103448275862
548,8_26_s,8,13,8_2_s,8,0.38461538461538464,0.1724137931034483
548,8_26_s,8,14,8_23_s,8,0.42857142857142855,0.20689655172413793
548,8_26_s,8,15,7_3_s,7,0.4,0.20689655172413793
548,8_26_s,8,16,6_2_s,6,0.375,0.20689655172413793
548,8_26_s,8,17,13_17_s,13,0.35294117647058826,0.20689655172413793
548,8_26_s,8,18,14_4_s,14,0.3333333333333333,0.20689655172413793
548,8_26_s,8,19,16_27_s,16,0.3157894736842105,0.20689655172413793
548,8_26_s,8,20,8_27_s,8,0.35,0.2413793103448276
276,19_16_s,19,1,14_7_s,14,0.0,0.0
276,19_16_s,19,2,14_17_s,14,0.0,0.0
276,19_16_s,19,3,14_18_s,14,0.0,0.0
276,19_16_s,19,4,9_28_s,9,0.0,0.0
276,19_16_s,19,5,1_30_s,1,0.0,0.0
276,19_16_s,19,6,5_5_s,5,0.0,0.0
276,19_16_s,19,7,2_22_s,2,0.0,0.0
276,19_16_s,19,8,19_26_s,19,0.125,0.034482758620689655
276,19_16_s,19,9,5_7_s,5,0.1111111111111111,0.034482758620689655
276,19_16_s,19,10,14_8_s,14,0.1,0.034482758620689655
276,19_16_s,19,11,9_29_s,9,0.09090909090909091,0.034482758620689655
276,19_16_s,19,12,1_18_s,1,0.08333333333333333,0.034482758620689655
276,19_16_s,19,13,14_28_s,14,0.07692307692307693,0.034482758620689655
276,19_16_s,19,14,4_29_s,4,0.07142857142857142,0.034482758620689655
276,19_16_s,19,15,9_4_s,9,0.06666666666666667,0.034482758620689655
276,19_16_s,19,16,10_26_s,10,0.0625,0.034482758620689655
276,19_16_s,19,17,14_11_s,14,0.058823529411764705,0.034482758620689655
276,19_16_s,19,18,9_8_s,9,0.05555555555555555,0.034482758620689655
276,19_16_s,19,19,14_5_s,14,0.05263157894736842,0.034482758620689655
276,19_16_s,19,20,2_23_s,2,0.05,0.034482758620689655
162,15_16_s,15,1,13_1_s,13,0.0,0.0
162,15_16_s,15,2,7_26_s,7,0.0,0.0
162,15_16_s,15,3,13_2_s,13,0.0,0.0
162,15_16_s,15,4,10_23_s,10,0.0,0.0
162,15_16_s,15,5,11_25_s,11,0.0,0.0
162,15_16_s,15,6,13_27_s,13,0.0,0.0
162,15_16_s,15,7,7_22_s,7,0.0,0.0
162,15_16_s,15,8,13_5_s,13,0.0,0.0
162,15_16_s,15,9,14_10_s,14,0.0,0.0
162,15_16_s,15,10,7_6_s,7,0.0,0.0
162,15_16_s,15,11,8_19_s,8,0.0,0.0
162,15_16_s,15,12,13_30_s,13,0.0,0.0
162,15_16_s,15,13,16_28_s,16,0.0,0.0
162,15_16_s,15,14,19_15_s,19,0.0,0.0
162,15_16_s,15,15,7_9_s,7,0.0,0.0
162,15_16_s,15,16,7_28_s,7,0.0,0.0
162,15_16_s,15,17,6_13_s,6,0.0,0.0
162,15_16_s,15,18,13_28_s,13,0.0,0.0
162,15_16_s,15,19,10_20_s,10,0.0,0.0
162,15_16_s,15,20,10_24_s,10,0.0,0.0
147,14_2_s,14,1,18_12_s,18,0.0,0.0
147,14_2_s,14,2,14_3_s,14,0.5,0.034482758620689655
147,14_2_s,14,3,16_30_s,16,0.3333333333333333,0.034482758620689655
147,14_2_s,14,4,8_19_s,8,0.25,0.034482758620689655
147,14_2_s,14,5,7_12_s,7,0.2,0.034482758620689655
147,14_2_s,14,6,15_14_s,15,0.16666666666666666,0.034482758620689655
147,14_2_s,14,7,8_24_s,8,0.14285714285714285,0.034482758620689655
147,14_2_s,14,8,18_23_s,18,0.125,0.034482758620689655
147,14_2_s,14,9,7_9_s,7,0.1111111111111111,0.034482758620689655
147,14_2_s,14,10,17_4_s,17,0.1,0.034482758620689655
147,14_2_s,14,11,7_29_s,7,0.09090909090909091,0.034482758620689655
147,14_2_s,14,12,7_26_s,7,0.08333333333333333,0.034482758620689655
147,14_2_s,14,13,7_6_s,7,0.07692307692307693,0.034482758620689655
147,14_2_s,14,14,7_3_s,7,0.07142857142857142,0.034482758620689655
147,14_2_s,14,15,19_6_s,19,0.06666666666666667,0.034482758620689655
147,14_2_s,14,16,8_5_s,8,0.0625,0.034482758620689655
147,14_2_s,14,17,17_13_s,17,0.058823529411764705,0.034482758620689655
147,14_2_s,14,18,8_14_s,8,0.05555555555555555,0.034482758620689655
147,14_2_s,14,19,15_22_s,15,0.05263157894736842,0.034482758620689655
147,14_2_s,14,20,7_18_s,7,0.05,0.034482758620689655
85,12_31_s,12,1,4_19_s,4,0.0,0.0
85,12_31_s,12,2,4_14_s,4,0.0,0.0
85,12_31_s,12,3,12_33_s,12,0.3333333333333333,0.030303030303030304
85,12_31_s,12,4,4_16_s,4,0.25,0.030303030303030304
85,12_31_s,12,5,4_2_s,4,0.2,0.030303030303030304
85,12_31_s,12,6,4_4_s,4,0.16666666666666666,0.030303030303030304
85,12_31_s,12,7,12_26_s,12,0.2857142857142857,0.06060606060606061
85,12_31_s,12,8,4_3_s,4,0.25,0.06060606060606061
85,12_31_s,12,9,3_15_s,3,0.2222222222222222,0.06060606060606061
85,12_31_s,12,10,18_22_s,18,0.2,0.06060606060606061
85,12_31_s,12,11,9_18_s,9,0.18181818181818182,0.06060606060606061
85,12_31_s,12,12,12_10_s,12,0.25,0.09090909090909091
