query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
423,4_21_s,4,12,19_11_s,19,0.0,0.0
423,4_21_s,4,13,8_18_s,8,0.0,0.0
423,4_21_s,4,14,8_9_s,8,0.0,0.0
423,4_21_s,4,15,3_26_s,3,0.0,0.0
135,14_19_s,14,1,1_10_s,1,0.0,0.0
135,14_19_s,14,2,5_28_s,5,0.0,0.0
135,14_19_s,14,3,12_23_s,12,0.0,0.0
135,14_19_s,14,4,1_30_s,1,0.0,0.0
135,14_19_s,14,5,9_28_s,9,0.0,0.0
135,14_19_s,14,6,1_14_s,1,0.0,0.0
135,14_19_s,14,7,14_8_s,14,0.14285714285714285,0.034482758620689655
135,14_19_s,14,8,5_16_s,5,0.125,0.034482758620689655
135,14_19_s,14,9,14_7_s,14,0.2222222222222222,0.06896551724137931
135,14_19_s,14,10,9_9_s,9,0.2,0.06896551724137931
135,14_19_s,14,11,1_16_s,1,0.18181818181818182,0.06896551724137931
135,14_19_s,14,12,1_26_s,1,0.16666666666666666,0.06896551724137931
135,14_19_s,14,13,9_10_s,9,0.15384615384615385,0.06896551724137931
135,14_19_s,14,14,5_2_s,5,0.14285714285714285,0.06896551724137931
135,14_19_s,14,15,1_18_s,1,0.13333333333333333,0.06896551724137931
245,18_15_s,18,1,18_16_s,18,1.0,0.034482758620689655
245,18_15_s,18,2,20_13_s,20,0.5,0.034482758620689655
245,18_15_s,18,3,8_7_s,8,0.3333333333333333,0.034482758620689655
245,18_15_s,18,4,7_15_s,7,0.25,0.034482758620689655
245,18_15_s,18,5,7_17_s,7,0.2,0.034482758620689655
245,18_15_s,18,6,17_20_s,17,0.16666666666666666,0.034482758620689655
245,18_15_s,18,7,7_2_s,7,0.14285714285714285,0.034482758620689655
245,18_15_s,18,8,20_12_s,20,0.125,0.034482758620689655
245,18_15_s,18,9,16_7_s,16,0.1111111111111111,0.034482758620689655
245,18_15_s,18,10,18_8_s,18,0.2,0.06896551724137931
245,18_15_s,18,11,3_19_s,3,0.18181818181818182,0.06896551724137931
245,18_15_s,18,12,19_5_s,19,0.16666666666666666,0.06896551724137931
245,18_15_s,18,13,4_23_s,4,0.15384615384615385,0.06896551724137931
245,18_15_s,18,14,2_2_s,2,0.14285714285714285,0.06896551724137931
245,18_15_s,18,15,18_25_s,18,0.2,0.10344827586206896
64,12_12_s,12,1,10_12_s,10,0.0,0.0
64,12_12_s,12,2,10_14_s,10,0.0,0.0
64,12_12_s,12,3,10_16_s,10,0.0,0.0
64,12_12_s,12,4,16_17_s,16,0.0,0.0
64,12_12_s,12,5,11_25_s,11,0.0,0.0
64,12_12_s,12,6,13_9_s,13,0.0,0.0
64,12_12_s,12,7,13_15_s,13,0.0,0.0
64,12_12_s,12,8,14_25_s,14,0.0,0.0
64,12_12_s,12,9,13_5_s,13,0.0,0.0
64,12_12_s,12,10,6_26_s,6,0.0,0.0
64,12_12_s,12,11,4_11_s,4,0.0,0.0
64,12_12_s,12,12,8_19_s,8,0.0,0.0
64,12_12_s,12,13,19_28_s,19,0.0,0.0
64,12_12_s,12,14,13_27_s,13,0.0,0.0
64,12_12_s,12,15,4_14_s,4,0.0,0.0
496,6_5_s,6,1,3_27_s,3,0.0,0.0
496,6_5_s,6,2,8_21_s,8,0.0,0.0
496,6_5_s,6,3,6_7_s,6,0.3333333333333333,0.034482758620689655
496,6_5_s,6,4,17_10_s,17,0.25,0.034482758620689655
496,6_5_s,6,5,17_14_s,17,0.2,0.034482758620689655
496,6_5_s,6,6,17_9_s,17,0.16666666666666666,0.034482758620689655
496,6_5_s,6,7,14_21_s,14,0.14285714285714285,0.034482758620689655
496,6_5_s,6,8,15_1_s,15,0.125,0.034482758620689655
496,6_5_s,6,9,17_11_s,17,0.1111111111111111,0.034482758620689655
496,6_5_s,6,10,11_1_s,11,0.1,0.034482758620689655
496,6_5_s,6,11,19_2_s,19,0.09090909090909091,0.034482758620689655
496,6_5_s,6,12,8_30_s,8,0.08333333333333333,0.034482758620689655
496,6_5_s,6,13,16_19_s,16,0.07692307692307693,0.034482758620689655
496,6_5_s,6,14,17_6_s,17,0.07142857142857142,0.034482758620689655
496,6_5_s,6,15,20_20_s,20,0.06666666666666667,0.034482758620689655
430,4_28_s,4,1,2_22_s,2,0.0,0.0
430,4_28_s,4,2,2_27_s,2,0.0,0.0
430,4_28_s,4,3,2_17_s,2,0.0,0.0
430,4_28_s,4,4,2_7_s,2,0.0,0.0
430,4_28_s,4,5,5_10_s,5,0.0,0.0
430,4_28_s,4,6,1_24_s,1,0.0,0.0
430,4_28_s,4,7,18_29_s,18,0.0,0.0
430,4_28_s,4,8,16_16_s,16,0.0,0.0
430,4_28_s,4,9,2_26_s,2,0.0,0.0
430,4_28_s,4,10,16_25_s,16,0.0,0.0
430,4_28_s,4,11,2_28_s,2,0.0,0.0
430,4_28_s,4,12,2_24_s,2,0.0,0.0
430,4_28_s,4,13,4_29_s,4,0.07692307692307693,0.034482758620689655
430,4_28_s,4,14,2_6_s,2,0.07142857142857142,0.034482758620689655
430,4_28_s,4,15,3_9_s,3,0.06666666666666667,0.034482758620689655
311,1_20_s,1,1,5_14_s,5,0.0,0.0
311,1_20_s,1,2,1_21_s,1,0.5,0.034482758620689655
311,1_20_s,1,3,1_12_s,1,0.6666666666666666,0.06896551724137931
311,1_20_s,1,4,14_18_s,14,0.5,0.06896551724137931
311,1_20_s,1,5,1_11_s,1,0.6,0.10344827586206896
311,1_20_s,1,6,15_15_s,15,0.5,0.10344827586206896
311,1_20_s,1,7,1_26_s,1,0.5714285714285714,0.13793103448275862
311,1_20_s,1,8,9_10_s,9,0.5,0.13793103448275862
311,1_20_s,1,9,2_18_s,2,0.4444444444444444,0.13793103448275862
311,1_20_s,1,10,19_26_s,19,0.4,0.13793103448275862
311,1_20_s,1,11,19_16_s,19,0.36363636363636365,0.13793103448275862
311,1_20_s,1,12,5_29_s,5,0.3333333333333333,0.13793103448275862
311,1_20_s,1,13,5_12_s,5,0.3076923076923077,0.13793103448275862
311,1_20_s,1,14,4_27_s,4,0.2857142857142857,0.13793103448275862
311,1_20_s,1,15,16_20_s,16,0.26666666666666666,0.13793103448275862
287,19_26_s,19,1,1_11_s,1,0.0,0.0
287,19_26_s,19,2,5_29_s,5,0.0,0.0
287,19_26_s,19,3,14_28_s,14,0.0,0.0
287,19_26_s,19,4,2_18_s,2,0.0,0.0
287,19_26_s,19,5,1_21_s,1,0.0,0.0
287,19_26_s,19,6,5_21_s,5,0.0,0.0
287,19_26_s,19,7,4_29_s,4,0.0,0.0
287,19_26_s,19,8,15_15_s,15,0.0,0.0
287,19_26_s,19,9,6_11_s,6,0.0,0.0
287,19_26_s,19,10,18_29_s,18,0.0,0.0
287,19_26_s,19,11,5_20_s,5,0.0,0.0
287,19_26_s,19,12,19_16_s,19,0.08333333333333333,0.034482758620689655
287,19_26_s,19,13,2_28_s,2,0.07692307692307693,0.034482758620689655
287,19_26_s,19,14,5_14_s,5,0.07142857142857142,0.034482758620689655
287,19_26_s,19,15,9_30_s,9,0.06666666666666667,0.034482758620689655
579,9_27_s,9,1,9_22_s,9,1.0,0.034482758620689655
579,9_27_s,9,2,12_30_s,12,0.5,0.034482758620689655
579,9_27_s,9,3,14_16_s,14,0.3333333333333333,0.034482758620689655
579,9_27_s,9,4,14_11_s,14,0.25,0.034482758620689655
579,9_27_s,9,5,9_26_s,9,0.4,0.06896551724137931
579,9_27_s,9,6,9_17_s,9,0.5,0.10344827586206896
579,9_27_s,9,7,12_20_s,12,0.42857142857142855,0.10344827586206896
579,9_27_s,9,8,1_13_s,1,0.375,0.10344827586206896
579,9_27_s,9,9,19_22_s,19,0.3333333333333333,0.10344827586206896
579,9_27_s,9,10,9_8_s,9,0.4,0.13793103448275862
579,9_27_s,9,11,9_21_s,9,0.45454545454545453,0.1724137931034483
579,9_27_s,9,12,1_6_s,1,0.4166666666666667,0.1724137931034483
579,9_27_s,9,13,5_1_s,5,0.38461538461538464,0.1724137931034483
579,9_27_s,9,14,12_19_s,12,0.35714285714285715,0.1724137931034483
579,9_27_s,9,15,1_15_s,1,0.3333333333333333,0.1724137931034483
545,8_23_s,8,1,8_11_s,8,1.0,0.034482758620689655
545,8_23_s,8,2,14_4_s,14,0.5,0.034482758620689655
545,8_23_s,8,3,3_2_s,3,0.3333333333333333,0.034482758620689655
545,8_23_s,8,4,3_17_s,3,0.25,0.034482758620689655
545,8_23_s,8,5,4_23_s,4,0.2,0.034482758620689655
545,8_23_s,8,6,16_7_s,16,0.16666666666666666,0.034482758620689655
545,8_23_s,8,7,4_24_s,4,0.14285714285714285,0.034482758620689655
545,8_23_s,8,8,8_10_s,8,0.25,0.06896551724137931
545,8_23_s,8,9,17_17_s,17,0.2222222222222222,0.06896551724137931
545,8_23_s,8,10,7_17_s,7,0.2,0.06896551724137931
545,8_23_s,8,11,2_3_s,2,0.18181818181818182,0.06896551724137931
545,8_23_s,8,12,6_24_s,6,0.16666666666666666,0.06896551724137931
545,8_23_s,8,13,17_7_s,17,0.15384615384615385,0.06896551724137931
545,8_23_s,8,14,14_6_s,14,0.14285714285714285,0.06896551724137931
545,8_23_s,8,15,17_20_s,17,0.13333333333333333,0.06896551724137931
266,18_6_s,18,1,8_29_s,8,0.0,0.0
266,18_6_s,18,2,17_25_s,17,0.0,0.0
266,18_6_s,18,3,20_17_s,20,0.0,0.0
266,18_6_s,18,4,2_14_s,2,0.0,0.0
266,18_6_s,18,5,17_22_s,17,0.0,0.0
266,18_6_s,18,6,3_10_s,3,0.0,0.0
266,18_6_s,18,7,17_21_s,17,0.0,0.0
266,18_6_s,18,8,12_13_s,12,0.0,0.0
266,18_6_s,18,9,3_6_s,3,0.0,0.0
266,18_6_s,18,10,14_30_s,14,0.0,0.0
266,18_6_s,18,11,12_7_s,12,0.0,0.0
266,18_6_s,18,12,18_3_s,18,0.08333333333333333,0.034482758620689655
266,18_6_s,18,13,20_16_s,20,0.07692307692307693,0.034482758620689655
266,18_6_s,18,14,11_1_s,11,0.07142857142857142,0.034482758620689655
266,18_6_s,18,15,2_29_s,2,0.06666666666666667,0.034482758620689655
458,5_26_s,5,1,5_25_s,5,1.0,0.034482758620689655
458,5_26_s,5,2,9_16_s,9,0.5,0.034482758620689655
458,5_26_s,5,3,5_23_s,5,0.6666666666666666,0.06896551724137931
458,5_26_s,5,4,5_19_s,5,0.75,0.10344827586206896
458,5_26_s,5,5,16_13_s,16,0.6,0.10344827586206896
458,5_26_s,5,6,1_17_s,1,0.5,0.10344827586206896
458,5_26_s,5,7,5_20_s,5,0.5714285714285714,0.13793103448275862
458,5_26_s,5,8,1_24_s,1,0.5,0.13793103448275862
458,5_26_s,5,9,5_4_s,5,0.5555555555555556,0.1724137931034483
458,5_26_s,5,10,16_25_s,16,0.5,0.1724137931034483
458,5_26_s,5,11,2_21_s,2,0.45454545454545453,0.1724137931034483
458,5_26_s,5,12,5_10_s,5,0.5,0.20689655172413793
458,5_26_s,5,13,5_21_s,5,0.5384615384615384,0.2413793103448276
458,5_26_s,5,14,16_12_s,16,0.5,0.2413793103448276
458,5_26_s,5,15,6_7_s,6,0.4666666666666667,0.2413793103448276
26,10_4_s,10,1,12_22_s,12,0.0,0.0
26,10_4_s,10,2,9_24_s,9,0.0,0.0
26,10_4_s,10,3,9_20_s,9,0.0,0.0
26,10_4_s,10,4,1_8_s,1,0.0,0.0
26,10_4_s,10,5,9_18_s,9,0.0,0.0
26,10_4_s,10,6,9_25_s,9,0.0,0.0
26,10_4_s,10,7,9_12_s,9,0.0,0.0
26,10_4_s,10,8,5_18_s,5,0.0,0.0
26,10_4_s,10,9,9_14_s,9,0.0,0.0
26,10_4_s,10,10,12_29_s,12,0.0,0.0
26,10_4_s,10,11,9_13_s,9,0.0,0.0
26,10_4_s,10,12,1_28_s,1,0.0,0.0
26,10_4_s,10,13,12_5_s,12,0.0,0.0
26,10_4_s,10,14,9_3_s,9,0.0,0.0
26,10_4_s,10,15,9_2_s,9,0.0,0.0
286,19_25_s,19,1,19_24_s,19,1.0,0.034482758620689655
286,19_25_s,19,2,9_17_s,9,0.5,0.034482758620689655
286,19_25_s,19,3,1_27_s,1,0.3333333333333333,0.034482758620689655
286,19_25_s,19,4,9_15_s,9,0.25,0.034482758620689655
286,19_25_s,19,5,14_11_s,14,0.2,0.034482758620689655
286,19_25_s,19,6,1_13_s,1,0.16666666666666666,0.034482758620689655
286,19_25_s,19,7,9_7_s,9,0.14285714285714285,0.034482758620689655
286,19_25_s,19,8,10_26_s,10,0.125,0.034482758620689655
286,19_25_s,19,9,12_20_s,12,0.1111111111111111,0.034482758620689655
286,19_25_s,19,10,12_19_s,12,0.1,0.034482758620689655
286,19_25_s,19,11,12_21_s,12,0.09090909090909091,0.034482758620689655
286,19_25_s,19,12,12_24_s,12,0.08333333333333333,0.034482758620689655
286,19_25_s,19,13,9_4_s,9,0.07692307692307693,0.034482758620689655
286,19_25_s,19,14,1_6_s,1,0.07142857142857142,0.034482758620689655
286,19_25_s,19,15,1_7_s,1,0.06666666666666667,0.034482758620689655
124,13_8_s,13,1,13_10_s,13,1.0,0.034482758620689655
124,13_8_s,13,2,14_1_s,14,0.5,0.034482758620689655
124,13_8_s,13,3,13_30_s,13,0.6666666666666666,0.06896551724137931
124,13_8_s,13,4,13_16_s,13,0.75,0.10344827586206896
124,13_8_s,13,5,11_19_s,11,0.6,0.10344827586206896
124,13_8_s,13,6,14_10_s,14,0.5,0.10344827586206896
124,13_8_s,13,7,13_14_s,13,0.5714285714285714,0.13793103448275862
124,13_8_s,13,8,16_28_s,16,0.5,0.13793103448275862
124,13_8_s,13,9,11_10_s,11,0.4444444444444444,0.13793103448275862
124,13_8_s,13,10,11_27_s,11,0.4,0.13793103448275862
124,13_8_s,13,11,13_13_s,13,0.45454545454545453,0.1724137931034483
124,13_8_s,13,12,13_11_s,13,0.5,0.20689655172413793
124,13_8_s,13,13,13_12_s,13,0.5384615384615384,0.2413793103448276
124,13_8_s,13,14,9_3_s,9,0.5,0.2413793103448276
124,13_8_s,13,15,14_20_s,14,0.4666666666666667,0.2413793103448276
257,18_26_s,18,1,3_16_s,3,0.0,0.0
257,18_26_s,18,2,2_20_s,2,0.0,0.0
257,18_26_s,18,3,2_3_s,2,0.0,0.0
257,18_26_s,18,4,4_25_s,4,0.0,0.0
257,18_26_s,18,5,16_1_s,16,0.0,0.0
257,18_26_s,18,6,17_30_s,17,0.0,0.0
257,18_26_s,18,7,3_2_s,3,0.0,0.0
257,18_26_s,18,8,8_10_s,8,0.0,0.0
257,18_26_s,18,9,16_21_s,16,0.0,0.0
257,18_26_s,18,10,17_7_s,17,0.0,0.0
257,18_26_s,18,11,2_15_s,2,0.0,0.0
257,18_26_s,18,12,4_24_s,4,0.0,0.0
257,18_26_s,18,13,17_5_s,17,0.0,0.0
257,18_26_s,18,14,8_18_s,8,0.0,0.0
257,18_26_s,18,15,3_3_s,3,0.0,0.0
140,14_23_s,14,1,14_15_s,14,1.0,0.034482758620689655
140,14_23_s,14,2,13_28_s,13,0.5,0.034482758620689655
140,14_23_s,14,3,4_4_s,4,0.3333333333333333,0.034482758620689655
140,14_23_s,14,4,3_11_s,3,0.25,0.034482758620689655
140,14_23_s,14,5,11_27_s,11,0.2,0.034482758620689655
140,14_23_s,14,6,12_11_s,12,0.16666666666666666,0.034482758620689655
140,14_23_s,14,7,8_17_s,8,0.14285714285714285,0.034482758620689655
140,14_23_s,14,8,7_26_s,7,0.125,0.034482758620689655
140,14_23_s,14,9,12_32_s,12,0.1111111111111111,0.034482758620689655
140,14_23_s,14,10,14_3_s,14,0.2,0.06896551724137931
140,14_23_s,14,11,4_18_s,4,0.18181818181818182,0.06896551724137931
140,14_23_s,14,12,3_13_s,3,0.16666666666666666,0.06896551724137931
140,14_23_s,14,13,1_25_s,1,0.15384615384615385,0.06896551724137931
140,14_23_s,14,14,14_20_s,14,0.21428571428571427,0.10344827586206896
140,14_23_s,14,15,12_34_s,12,0.2,0.10344827586206896
228,17_27_s,17,1,2_12_s,2,0.0,0.0
228,17_27_s,17,2,2_15_s,2,0.0,0.0
228,17_27_s,17,3,19_8_s,19,0.0,0.0
228,17_27_s,17,4,14_26_s,14,0.0,0.0
228,17_27_s,17,5,17_8_s,17,0.2,0.034482758620689655
228,17_27_s,17,6,6_15_s,6,0.16666666666666666,0.034482758620689655
228,17_27_s,17,7,16_1_s,16,0.14285714285714285,0.034482758620689655
228,17_27_s,17,8,18_2_s,18,0.125,0.034482758620689655
228,17_27_s,17,9,18_1_s,18,0.1111111111111111,0.034482758620689655
228,17_27_s,17,10,4_25_s,4,0.1,0.034482758620689655
228,17_27_s,17,11,3_3_s,3,0.09090909090909091,0.034482758620689655
228,17_27_s,17,12,8_18_s,8,0.08333333333333333,0.034482758620689655
228,17_27_s,17,13,3_16_s,3,0.07692307692307693,0.034482758620689655
228,17_27_s,17,14,17_23_s,17,0.14285714285714285,0.06896551724137931
228,17_27_s,17,15,2_20_s,2,0.13333333333333333,0.06896551724137931
582,9_2_s,9,1,5_3_s,5,0.0,0.0
582,9_2_s,9,2,9_14_s,9,0.5,0.034482758620689655
582,9_2_s,9,3,9_12_s,9,0.6666666666666666,0.06896551724137931
582,9_2_s,9,4,9_18_s,9,0.75,0.10344827586206896
582,9_2_s,9,5,5_6_s,5,0.6,0.10344827586206896
582,9_2_s,9,6,1_2_s,1,0.5,0.10344827586206896
582,9_2_s,9,7,14_20_s,14,0.42857142857142855,0.10344827586206896
582,9_2_s,9,8,9_6_s,9,0.5,0.13793103448275862
582,9_2_s,9,9,5_7_s,5,0.4444444444444444,0.13793103448275862
582,9_2_s,9,10,9_3_s,9,0.5,0.1724137931034483
582,9_2_s,9,11,1_15_s,1,0.45454545454545453,0.1724137931034483
582,9_2_s,9,12,9_20_s,9,0.5,0.20689655172413793
582,9_2_s,9,13,9_21_s,9,0.5384615384615384,0.2413793103448276
582,9_2_s,9,14,9_5_s,9,0.5714285714285714,0.27586206896551724
582,9_2_s,9,15,10_4_s,10,0.5333333333333333,0.27586206896551724
122,13_6_s,13,1,15_22_s,15,0.0,0.0
122,13_6_s,13,2,6_13_s,6,0.0,0.0
122,13_6_s,13,3,6_9_s,6,0.0,0.0
122,13_6_s,13,4,11_21_s,11,0.0,0.0
122,13_6_s,13,5,12_15_s,12,0.0,0.0
122,13_6_s,13,6,5_8_s,5,0.0,0.0
122,13_6_s,13,7,12_16_s,12,0.0,0.0
122,13_6_s,13,8,11_9_s,11,0.0,0.0
122,13_6_s,13,9,14_14_s,14,0.0,0.0
122,13_6_s,13,10,10_11_s,10,0.0,0.0
122,13_6_s,13,11,15_14_s,15,0.0,0.0
122,13_6_s,13,12,12_17_s,12,0.0,0.0
122,13_6_s,13,13,12_28_s,12,0.0,0.0
122,13_6_s,13,14,10_24_s,10,0.0,0.0
122,13_6_s,13,15,5_17_s,5,0.0,0.0
495,6_4_s,6,1,8_16_s,8,0.0,0.0
495,6_4_s,6,2,15_19_s,15,0.0,0.0
495,6_4_s,6,3,15_21_s,15,0.0,0.0
495,6_4_s,6,4,5_13_s,5,0.0,0.0
495,6_4_s,6,5,14_22_s,14,0.0,0.0
495,6_4_s,6,6,16_5_s,16,0.0,0.0
495,6_4_s,6,7,7_6_s,7,0.0,0.0
495,6_4_s,6,8,8_27_s,8,0.0,0.0
495,6_4_s,6,9,8_3_s,8,0.0,0.0
495,6_4_s,6,10,13_3_s,13,0.0,0.0
495,6_4_s,6,11,15_20_s,15,0.0,0.0
495,6_4_s,6,12,16_2_s,16,0.0,0.0
495,6_4_s,6,13,7_3_s,7,0.0,0.0
495,6_4_s,6,14,8_12_s,8,0.0,0.0
495,6_4_s,6,15,7_22_s,7,0.0,0.0
524,7_3_s,7,1,7_10_s,7,1.0,0.034482758620689655
524,7_3_s,7,2,6_6_s,6,0.5,0.034482758620689655
524,7_3_s,7,3,7_28_s,7,0.6666666666666666,0.06896551724137931
524,7_3_s,7,4,7_22_s,7,0.75,0.10344827586206896
524,7_3_s,7,5,13_18_s,13,0.6,0.10344827586206896
524,7_3_s,7,6,8_6_s,8,0.5,0.10344827586206896
524,7_3_s,7,7,8_1_s,8,0.42857142857142855,0.10344827586206896
524,7_3_s,7,8,6_3_s,6,0.375,0.10344827586206896
524,7_3_s,7,9,6_4_s,6,0.3333333333333333,0.10344827586206896
524,7_3_s,7,10,8_20_s,8,0.3,0.10344827586206896
524,7_3_s,7,11,7_6_s,7,0.36363636363636365,0.13793103448275862
524,7_3_s,7,12,11_26_s,11,0.3333333333333333,0.13793103448275862
524,7_3_s,7,13,19_4_s,19,0.3076923076923077,0.13793103448275862
524,7_3_s,7,14,14_22_s,14,0.2857142857142857,0.13793103448275862
524,7_3_s,7,15,4_8_s,4,0.26666666666666666,0.13793103448275862
184,16_14_s,16,1,19_11_s,19,0.0,0.0
184,16_14_s,16,2,17_17_s,17,0.0,0.0
184,16_14_s,16,3,8_18_s,8,0.0,0.0
184,16_14_s,16,4,8_10_s,8,0.0,0.0
184,16_14_s,16,5,4_21_s,4,0.0,0.0
184,16_14_s,16,6,17_19_s,17,0.0,0.0
184,16_14_s,16,7,7_13_s,7,0.0,0.0
184,16_14_s,16,8,11_23_s,11,0.0,0.0
184,16_14_s,16,9,16_1_s,16,0.1111111111111111,0.034482758620689655
184,16_14_s,16,10,4_23_s,4,0.1,0.034482758620689655
184,16_14_s,16,11,17_20_s,17,0.09090909090909091,0.034482758620689655
184,16_14_s,16,12,19_5_s,19,0.08333333333333333,0.034482758620689655
184,16_14_s,16,13,14_26_s,14,0.07692307692307693,0.034482758620689655
184,16_14_s,16,14,3_19_s,3,0.07142857142857142,0.034482758620689655
184,16_14_s,16,15,8_23_s,8,0.06666666666666667,0.034482758620689655
18,10_27_s,10,1,13_2_s,13,0.0,0.0
18,10_27_s,10,2,10_7_s,10,0.5,0.03225806451612903
18,10_27_s,10,3,10_28_s,10,0.6666666666666666,0.06451612903225806
18,10_27_s,10,4,10_29_s,10,0.75,0.0967741935483871
18,10_27_s,10,5,13_1_s,13,0.6,0.0967741935483871
18,10_27_s,10,6,13_4_s,13,0.5,0.0967741935483871
18,10_27_s,10,7,11_18_s,11,0.42857142857142855,0.0967741935483871
18,10_27_s,10,8,11_12_s,11,0.375,0.0967741935483871
18,10_27_s,10,9,10_22_s,10,0.4444444444444444,0.12903225806451613
18,10_27_s,10,10,10_24_s,10,0.5,0.16129032258064516
18,10_27_s,10,11,10_20_s,10,0.5454545454545454,0.1935483870967742
18,10_27_s,10,12,10_8_s,10,0.5833333333333334,0.22580645161290322
18,10_27_s,10,13,10_23_s,10,0.6153846153846154,0.25806451612903225
18,10_27_s,10,14,13_10_s,13,0.5714285714285714,0.25806451612903225
18,10_27_s,10,15,15_16_s,15,0.5333333333333333,0.25806451612903225
360,2_19_s,2,1,2_25_s,2,1.0,0.034482758620689655
360,2_19_s,2,2,2_21_s,2,1.0,0.06896551724137931
360,2_19_s,2,3,2_29_s,2,1.0,0.10344827586206896
360,2_19_s,2,4,2_30_s,2,1.0,0.13793103448275862
360,2_19_s,2,5,2_13_s,2,1.0,0.1724137931034483
360,2_19_s,2,6,17_22_s,17,0.8333333333333334,0.1724137931034483
360,2_19_s,2,7,5_19_s,5,0.7142857142857143,0.1724137931034483
360,2_19_s,2,8,3_6_s,3,0.625,0.1724137931034483
360,2_19_s,2,9,6_21_s,6,0.5555555555555556,0.1724137931034483
360,2_19_s,2,10,17_25_s,17,0.5,0.1724137931034483
360,2_19_s,2,11,2_14_s,2,0.5454545454545454,0.20689655172413793
360,2_19_s,2,12,3_10_s,3,0.5,0.20689655172413793
360,2_19_s,2,13,16_13_s,16,0.46153846153846156,0.20689655172413793
360,2_19_s,2,14,18_6_s,18,0.42857142857142855,0.20689655172413793
360,2_19_s,2,15,12_13_s,12,0.4,0.20689655172413793
154,14_8_s,14,1,14_7_s,14,1.0,0.034482758620689655
154,14_8_s,14,2,9_28_s,9,0.5,0.034482758620689655
154,14_8_s,14,3,5_2_s,5,0.3333333333333333,0.034482758620689655
