query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
408,3_7_s,3,12,19_13_s,19,0.0,0.0
408,3_7_s,3,13,6_29_s,6,0.0,0.0
408,3_7_s,3,14,19_17_s,19,0.0,0.0
408,3_7_s,3,15,8_26_s,8,0.0,0.0
408,3_7_s,3,16,20_11_s,20,0.0,0.0
408,3_7_s,3,17,12_27_s,12,0.0,0.0
408,3_7_s,3,18,19_26_s,19,0.0,0.0
408,3_7_s,3,19,14_13_s,14,0.0,0.0
408,3_7_s,3,20,6_15_s,6,0.0,0.0
20,10_29_s,10,1,10_12_s,10,1.0,0.03225806451612903
20,10_29_s,10,2,10_11_s,10,1.0,0.06451612903225806
20,10_29_s,10,3,10_27_s,10,1.0,0.0967741935483871
20,10_29_s,10,4,1_2_s,1,0.75,0.0967741935483871
20,10_29_s,10,5,14_11_s,14,0.6,0.0967741935483871
20,10_29_s,10,6,10_3_s,10,0.6666666666666666,0.12903225806451613
20,10_29_s,10,7,10_13_s,10,0.7142857142857143,0.16129032258064516
20,10_29_s,10,8,10_7_s,10,0.75,0.1935483870967742
20,10_29_s,10,9,10_10_s,10,0.7777777777777778,0.22580645161290322
20,10_29_s,10,10,10_22_s,10,0.8,0.25806451612903225
20,10_29_s,10,11,9_14_s,9,0.7272727272727273,0.25806451612903225
20,10_29_s,10,12,2_23_s,2,0.6666666666666666,0.25806451612903225
20,10_29_s,10,13,9_6_s,9,0.6153846153846154,0.25806451612903225
20,10_29_s,10,14,19_22_s,19,0.5714285714285714,0.25806451612903225
20,10_29_s,10,15,19_25_s,19,0.5333333333333333,0.25806451612903225
20,10_29_s,10,16,14_16_s,14,0.5,0.25806451612903225
20,10_29_s,10,17,19_13_s,19,0.47058823529411764,0.25806451612903225
20,10_29_s,10,18,19_21_s,19,0.4444444444444444,0.25806451612903225
20,10_29_s,10,19,10_18_s,10,0.47368421052631576,0.2903225806451613
20,10_29_s,10,20,19_26_s,19,0.45,0.2903225806451613
406,3_5_s,3,1,8_28_s,8,0.0,0.0
406,3_5_s,3,2,8_10_s,8,0.0,0.0
406,3_5_s,3,3,8_26_s,8,0.0,0.0
406,3_5_s,3,4,8_27_s,8,0.0,0.0
406,3_5_s,3,5,8_23_s,8,0.0,0.0
406,3_5_s,3,6,15_24_s,15,0.0,0.0
406,3_5_s,3,7,15_23_s,15,0.0,0.0
406,3_5_s,3,8,14_22_s,14,0.0,0.0
406,3_5_s,3,9,16_22_s,16,0.0,0.0
406,3_5_s,3,10,8_24_s,8,0.0,0.0
406,3_5_s,3,11,14_23_s,14,0.0,0.0
406,3_5_s,3,12,8_9_s,8,0.0,0.0
406,3_5_s,3,13,12_1_s,12,0.0,0.0
406,3_5_s,3,14,14_16_s,14,0.0,0.0
406,3_5_s,3,15,7_24_s,7,0.0,0.0
406,3_5_s,3,16,8_2_s,8,0.0,0.0
406,3_5_s,3,17,6_2_s,6,0.0,0.0
406,3_5_s,3,18,8_15_s,8,0.0,0.0
406,3_5_s,3,19,19_13_s,19,0.0,0.0
406,3_5_s,3,20,19_21_s,19,0.0,0.0
388,3_17_s,3,1,4_11_s,4,0.0,0.0
388,3_17_s,3,2,11_15_s,11,0.0,0.0
388,3_17_s,3,3,18_19_s,18,0.0,0.0
388,3_17_s,3,4,15_10_s,15,0.0,0.0
388,3_17_s,3,5,14_27_s,14,0.0,0.0
388,3_17_s,3,6,4_26_s,4,0.0,0.0
388,3_17_s,3,7,18_5_s,18,0.0,0.0
388,3_17_s,3,8,8_8_s,8,0.0,0.0
388,3_17_s,3,9,4_7_s,4,0.0,0.0
388,3_17_s,3,10,15_6_s,15,0.0,0.0
388,3_17_s,3,11,8_18_s,8,0.0,0.0
388,3_17_s,3,12,6_18_s,6,0.0,0.0
388,3_17_s,3,13,19_28_s,19,0.0,0.0
388,3_17_s,3,14,8_2_s,8,0.0,0.0
388,3_17_s,3,15,15_11_s,15,0.0,0.0
388,3_17_s,3,16,7_24_s,7,0.0,0.0
388,3_17_s,3,17,8_9_s,8,0.0,0.0
388,3_17_s,3,18,8_6_s,8,0.0,0.0
388,3_17_s,3,19,7_21_s,7,0.0,0.0
388,3_17_s,3,20,20_12_s,20,0.0,0.0
120,13_4_s,13,1,10_22_s,10,0.0,0.0
120,13_4_s,13,2,10_25_s,10,0.0,0.0
120,13_4_s,13,3,6_15_s,6,0.0,0.0
120,13_4_s,13,4,19_3_s,19,0.0,0.0
120,13_4_s,13,5,13_26_s,13,0.2,0.034482758620689655
120,13_4_s,13,6,7_19_s,7,0.16666666666666666,0.034482758620689655
120,13_4_s,13,7,5_12_s,5,0.14285714285714285,0.034482758620689655
120,13_4_s,13,8,19_13_s,19,0.125,0.034482758620689655
120,13_4_s,13,9,19_25_s,19,0.1111111111111111,0.034482758620689655
120,13_4_s,13,10,13_22_s,13,0.2,0.06896551724137931
120,13_4_s,13,11,14_16_s,14,0.18181818181818182,0.06896551724137931
120,13_4_s,13,12,13_7_s,13,0.25,0.10344827586206896
120,13_4_s,13,13,6_3_s,6,0.23076923076923078,0.10344827586206896
120,13_4_s,13,14,19_26_s,19,0.21428571428571427,0.10344827586206896
120,13_4_s,13,15,14_11_s,14,0.2,0.10344827586206896
120,13_4_s,13,16,19_22_s,19,0.1875,0.10344827586206896
120,13_4_s,13,17,8_19_s,8,0.17647058823529413,0.10344827586206896
120,13_4_s,13,18,19_21_s,19,0.16666666666666666,0.10344827586206896
120,13_4_s,13,19,6_2_s,6,0.15789473684210525,0.10344827586206896
120,13_4_s,13,20,10_3_s,10,0.15,0.10344827586206896
126,14_10_s,14,1,14_9_s,14,1.0,0.034482758620689655
126,14_10_s,14,2,10_23_s,10,0.5,0.034482758620689655
126,14_10_s,14,3,10_14_s,10,0.3333333333333333,0.034482758620689655
126,14_10_s,14,4,14_15_s,14,0.5,0.06896551724137931
126,14_10_s,14,5,8_19_s,8,0.4,0.06896551724137931
126,14_10_s,14,6,3_25_s,3,0.3333333333333333,0.06896551724137931
126,14_10_s,14,7,10_27_s,10,0.2857142857142857,0.06896551724137931
126,14_10_s,14,8,7_19_s,7,0.25,0.06896551724137931
126,14_10_s,14,9,8_1_s,8,0.2222222222222222,0.06896551724137931
126,14_10_s,14,10,10_22_s,10,0.2,0.06896551724137931
126,14_10_s,14,11,10_12_s,10,0.18181818181818182,0.06896551724137931
126,14_10_s,14,12,10_29_s,10,0.16666666666666666,0.06896551724137931
126,14_10_s,14,13,3_23_s,3,0.15384615384615385,0.06896551724137931
126,14_10_s,14,14,14_14_s,14,0.21428571428571427,0.10344827586206896
126,14_10_s,14,15,14_11_s,14,0.26666666666666666,0.13793103448275862
126,14_10_s,14,16,9_12_s,9,0.25,0.13793103448275862
126,14_10_s,14,17,2_23_s,2,0.23529411764705882,0.13793103448275862
126,14_10_s,14,18,5_17_s,5,0.2222222222222222,0.13793103448275862
126,14_10_s,14,19,10_7_s,10,0.21052631578947367,0.13793103448275862
126,14_10_s,14,20,1_8_s,1,0.2,0.13793103448275862
421,4_1_s,4,1,12_3_s,12,0.0,0.0
421,4_1_s,4,2,14_4_s,14,0.0,0.0
421,4_1_s,4,3,7_24_s,7,0.0,0.0
421,4_1_s,4,4,7_29_s,7,0.0,0.0
421,4_1_s,4,5,12_9_s,12,0.0,0.0
421,4_1_s,4,6,6_2_s,6,0.0,0.0
421,4_1_s,4,7,18_1_s,18,0.0,0.0
421,4_1_s,4,8,14_13_s,14,0.0,0.0
421,4_1_s,4,9,8_7_s,8,0.0,0.0
421,4_1_s,4,10,6_30_s,6,0.0,0.0
421,4_1_s,4,11,8_26_s,8,0.0,0.0
421,4_1_s,4,12,2_8_s,2,0.0,0.0
421,4_1_s,4,13,8_8_s,8,0.0,0.0
421,4_1_s,4,14,2_11_s,2,0.0,0.0
421,4_1_s,4,15,6_14_s,6,0.0,0.0
421,4_1_s,4,16,8_28_s,8,0.0,0.0
421,4_1_s,4,17,13_27_s,13,0.0,0.0
421,4_1_s,4,18,18_4_s,18,0.0,0.0
421,4_1_s,4,19,8_27_s,8,0.0,0.0
421,4_1_s,4,20,19_13_s,19,0.0,0.0
577,9_25_s,9,1,9_24_s,9,1.0,0.034482758620689655
577,9_25_s,9,2,17_3_s,17,0.5,0.034482758620689655
577,9_25_s,9,3,14_11_s,14,0.3333333333333333,0.034482758620689655
577,9_25_s,9,4,9_18_s,9,0.5,0.06896551724137931
577,9_25_s,9,5,1_5_s,1,0.4,0.06896551724137931
577,9_25_s,9,6,10_27_s,10,0.3333333333333333,0.06896551724137931
577,9_25_s,9,7,19_22_s,19,0.2857142857142857,0.06896551724137931
577,9_25_s,9,8,9_22_s,9,0.375,0.10344827586206896
577,9_25_s,9,9,10_18_s,10,0.3333333333333333,0.10344827586206896
577,9_25_s,9,10,8_28_s,8,0.3,0.10344827586206896
577,9_25_s,9,11,14_16_s,14,0.2727272727272727,0.10344827586206896
577,9_25_s,9,12,1_2_s,1,0.25,0.10344827586206896
577,9_25_s,9,13,12_30_s,12,0.23076923076923078,0.10344827586206896
577,9_25_s,9,14,7_19_s,7,0.21428571428571427,0.10344827586206896
577,9_25_s,9,15,16_22_s,16,0.2,0.10344827586206896
577,9_25_s,9,16,14_23_s,14,0.1875,0.10344827586206896
577,9_25_s,9,17,19_21_s,19,0.17647058823529413,0.10344827586206896
577,9_25_s,9,18,14_20_s,14,0.16666666666666666,0.10344827586206896
577,9_25_s,9,19,8_26_s,8,0.15789473684210525,0.10344827586206896
577,9_25_s,9,20,6_2_s,6,0.15,0.10344827586206896
6,10_16_s,10,1,10_13_s,10,1.0,0.03225806451612903
6,10_16_s,10,2,9_18_s,9,0.5,0.03225806451612903
6,10_16_s,10,3,19_22_s,19,0.3333333333333333,0.03225806451612903
6,10_16_s,10,4,14_11_s,14,0.25,0.03225806451612903
6,10_16_s,10,5,14_20_s,14,0.2,0.03225806451612903
6,10_16_s,10,6,10_26_s,10,0.3333333333333333,0.06451612903225806
6,10_16_s,10,7,19_25_s,19,0.2857142857142857,0.06451612903225806
6,10_16_s,10,8,19_21_s,19,0.25,0.06451612903225806
6,10_16_s,10,9,14_16_s,14,0.2222222222222222,0.06451612903225806
6,10_16_s,10,10,9_14_s,9,0.2,0.06451612903225806
6,10_16_s,10,11,9_6_s,9,0.18181818181818182,0.06451612903225806
6,10_16_s,10,12,10_22_s,10,0.25,0.0967741935483871
6,10_16_s,10,13,1_2_s,1,0.23076923076923078,0.0967741935483871
6,10_16_s,10,14,19_13_s,19,0.21428571428571427,0.0967741935483871
6,10_16_s,10,15,19_26_s,19,0.2,0.0967741935483871
6,10_16_s,10,16,16_22_s,16,0.1875,0.0967741935483871
6,10_16_s,10,17,19_10_s,19,0.17647058823529413,0.0967741935483871
6,10_16_s,10,18,10_25_s,10,0.2222222222222222,0.12903225806451613
6,10_16_s,10,19,6_15_s,6,0.21052631578947367,0.12903225806451613
6,10_16_s,10,20,16_21_s,16,0.2,0.12903225806451613
460,5_28_s,5,1,1_13_s,1,0.0,0.0
460,5_28_s,5,2,1_6_s,1,0.0,0.0
460,5_28_s,5,3,9_17_s,9,0.0,0.0
460,5_28_s,5,4,1_15_s,1,0.0,0.0
460,5_28_s,5,5,14_8_s,14,0.0,0.0
460,5_28_s,5,6,14_7_s,14,0.0,0.0
460,5_28_s,5,7,9_28_s,9,0.0,0.0
460,5_28_s,5,8,9_29_s,9,0.0,0.0
460,5_28_s,5,9,9_22_s,9,0.0,0.0
460,5_28_s,5,10,1_7_s,1,0.0,0.0
460,5_28_s,5,11,16_20_s,16,0.0,0.0
460,5_28_s,5,12,10_26_s,10,0.0,0.0
460,5_28_s,5,13,1_16_s,1,0.0,0.0
460,5_28_s,5,14,14_11_s,14,0.0,0.0
460,5_28_s,5,15,16_21_s,16,0.0,0.0
460,5_28_s,5,16,14_18_s,14,0.0,0.0
460,5_28_s,5,17,12_19_s,12,0.0,0.0
460,5_28_s,5,18,19_22_s,19,0.0,0.0
460,5_28_s,5,19,14_5_s,14,0.0,0.0
460,5_28_s,5,20,19_21_s,19,0.0,0.0
306,1_16_s,1,1,1_14_s,1,1.0,0.034482758620689655
306,1_16_s,1,2,14_8_s,14,0.5,0.034482758620689655
306,1_16_s,1,3,14_7_s,14,0.3333333333333333,0.034482758620689655
306,1_16_s,1,4,14_17_s,14,0.25,0.034482758620689655
306,1_16_s,1,5,14_18_s,14,0.2,0.034482758620689655
306,1_16_s,1,6,14_11_s,14,0.16666666666666666,0.034482758620689655
306,1_16_s,1,7,14_19_s,14,0.14285714285714285,0.034482758620689655
306,1_16_s,1,8,16_21_s,16,0.125,0.034482758620689655
306,1_16_s,1,9,10_26_s,10,0.1111111111111111,0.034482758620689655
306,1_16_s,1,10,19_17_s,19,0.1,0.034482758620689655
306,1_16_s,1,11,9_29_s,9,0.09090909090909091,0.034482758620689655
306,1_16_s,1,12,16_20_s,16,0.08333333333333333,0.034482758620689655
306,1_16_s,1,13,19_21_s,19,0.07692307692307693,0.034482758620689655
306,1_16_s,1,14,19_26_s,19,0.07142857142857142,0.034482758620689655
306,1_16_s,1,15,5_12_s,5,0.06666666666666667,0.034482758620689655
306,1_16_s,1,16,16_22_s,16,0.0625,0.034482758620689655
306,1_16_s,1,17,19_22_s,19,0.058823529411764705,0.034482758620689655
306,1_16_s,1,18,14_16_s,14,0.05555555555555555,0.034482758620689655
306,1_16_s,1,19,19_13_s,19,0.05263157894736842,0.034482758620689655
306,1_16_s,1,20,14_5_s,14,0.05,0.034482758620689655
259,18_28_s,18,1,8_26_s,8,0.0,0.0
259,18_28_s,18,2,6_15_s,6,0.0,0.0
259,18_28_s,18,3,19_13_s,19,0.0,0.0
259,18_28_s,18,4,19_25_s,19,0.0,0.0
259,18_28_s,18,5,19_21_s,19,0.0,0.0
259,18_28_s,18,6,19_22_s,19,0.0,0.0
259,18_28_s,18,7,14_16_s,14,0.0,0.0
259,18_28_s,18,8,6_2_s,6,0.0,0.0
259,18_28_s,18,9,19_3_s,19,0.0,0.0
259,18_28_s,18,10,19_26_s,19,0.0,0.0
259,18_28_s,18,11,8_28_s,8,0.0,0.0
259,18_28_s,18,12,16_22_s,16,0.0,0.0
259,18_28_s,18,13,16_21_s,16,0.0,0.0
259,18_28_s,18,14,14_11_s,14,0.0,0.0
259,18_28_s,18,15,16_27_s,16,0.0,0.0
259,18_28_s,18,16,20_11_s,20,0.0,0.0
259,18_28_s,18,17,12_27_s,12,0.0,0.0
259,18_28_s,18,18,14_17_s,14,0.0,0.0
259,18_28_s,18,19,5_21_s,5,0.0,0.0
259,18_28_s,18,20,12_12_s,12,0.0,0.0
87,12_33_s,12,1,20_14_s,20,0.0,0.0
87,12_33_s,12,2,7_2_s,7,0.0,0.0
87,12_33_s,12,3,6_7_s,6,0.0,0.0
87,12_33_s,12,4,7_15_s,7,0.0,0.0
87,12_33_s,12,5,6_22_s,6,0.0,0.0
87,12_33_s,12,6,17_30_s,17,0.0,0.0
87,12_33_s,12,7,19_6_s,19,0.0,0.0
87,12_33_s,12,8,17_25_s,17,0.0,0.0
87,12_33_s,12,9,1_26_s,1,0.0,0.0
87,12_33_s,12,10,9_10_s,9,0.0,0.0
87,12_33_s,12,11,12_13_s,12,0.09090909090909091,0.030303030303030304
87,12_33_s,12,12,3_8_s,3,0.08333333333333333,0.030303030303030304
87,12_33_s,12,13,17_28_s,17,0.07692307692307693,0.030303030303030304
87,12_33_s,12,14,19_7_s,19,0.07142857142857142,0.030303030303030304
87,12_33_s,12,15,18_24_s,18,0.06666666666666667,0.030303030303030304
87,12_33_s,12,16,4_29_s,4,0.0625,0.030303030303030304
87,12_33_s,12,17,6_15_s,6,0.058823529411764705,0.030303030303030304
87,12_33_s,12,18,18_23_s,18,0.05555555555555555,0.030303030303030304
87,12_33_s,12,19,18_2_s,18,0.05263157894736842,0.030303030303030304
87,12_33_s,12,20,7_4_s,7,0.05,0.030303030303030304
585,9_4_s,9,1,9_8_s,9,1.0,0.034482758620689655
585,9_4_s,9,2,9_6_s,9,1.0,0.06896551724137931
585,9_4_s,9,3,5_5_s,5,0.6666666666666666,0.06896551724137931
585,9_4_s,9,4,9_7_s,9,0.75,0.10344827586206896
585,9_4_s,9,5,10_26_s,10,0.6,0.10344827586206896
585,9_4_s,9,6,9_9_s,9,0.6666666666666666,0.13793103448275862
585,9_4_s,9,7,9_13_s,9,0.7142857142857143,0.1724137931034483
585,9_4_s,9,8,14_18_s,14,0.625,0.1724137931034483
585,9_4_s,9,9,9_5_s,9,0.6666666666666666,0.20689655172413793
585,9_4_s,9,10,9_12_s,9,0.7,0.2413793103448276
585,9_4_s,9,11,19_26_s,19,0.6363636363636364,0.2413793103448276
585,9_4_s,9,12,19_22_s,19,0.5833333333333334,0.2413793103448276
585,9_4_s,9,13,10_1_s,10,0.5384615384615384,0.2413793103448276
585,9_4_s,9,14,19_21_s,19,0.5,0.2413793103448276
585,9_4_s,9,15,19_25_s,19,0.4666666666666667,0.2413793103448276
585,9_4_s,9,16,14_11_s,14,0.4375,0.2413793103448276
585,9_4_s,9,17,4_27_s,4,0.4117647058823529,0.2413793103448276
585,9_4_s,9,18,5_24_s,5,0.3888888888888889,0.2413793103448276
585,9_4_s,9,19,19_13_s,19,0.3684210526315789,0.2413793103448276
585,9_4_s,9,20,5_21_s,5,0.35,0.2413793103448276
308,1_18_s,1,1,14_18_s,14,0.0,0.0
308,1_18_s,1,2,19_21_s,19,0.0,0.0
308,1_18_s,1,3,10_26_s,10,0.0,0.0
308,1_18_s,1,4,16_21_s,16,0.0,0.0
308,1_18_s,1,5,19_17_s,19,0.0,0.0
308,1_18_s,1,6,19_22_s,19,0.0,0.0
308,1_18_s,1,7,5_21_s,5,0.0,0.0
308,1_18_s,1,8,9_9_s,9,0.0,0.0
308,1_18_s,1,9,14_11_s,14,0.0,0.0
308,1_18_s,1,10,19_26_s,19,0.0,0.0
308,1_18_s,1,11,6_15_s,6,0.0,0.0
308,1_18_s,1,12,7_18_s,7,0.0,0.0
308,1_18_s,1,13,6_26_s,6,0.0,0.0
308,1_18_s,1,14,19_13_s,19,0.0,0.0
308,1_18_s,1,15,16_27_s,16,0.0,0.0
308,1_18_s,1,16,14_16_s,14,0.0,0.0
308,1_18_s,1,17,16_22_s,16,0.0,0.0
308,1_18_s,1,18,5_12_s,5,0.0,0.0
308,1_18_s,1,19,14_17_s,14,0.0,0.0
308,1_18_s,1,20,19_25_s,19,0.0,0.0
535,8_14_s,8,1,8_15_s,8,1.0,0.034482758620689655
535,8_14_s,8,2,8_24_s,8,1.0,0.06896551724137931
535,8_14_s,8,3,8_5_s,8,1.0,0.10344827586206896
535,8_14_s,8,4,8_28_s,8,1.0,0.13793103448275862
535,8_14_s,8,5,8_4_s,8,1.0,0.1724137931034483
535,8_14_s,8,6,8_26_s,8,1.0,0.20689655172413793
535,8_14_s,8,7,15_23_s,15,0.8571428571428571,0.20689655172413793
535,8_14_s,8,8,8_25_s,8,0.875,0.2413793103448276
535,8_14_s,8,9,8_7_s,8,0.8888888888888888,0.27586206896551724
535,8_14_s,8,10,12_34_s,12,0.8,0.27586206896551724
535,8_14_s,8,11,8_10_s,8,0.8181818181818182,0.3103448275862069
535,8_14_s,8,12,8_23_s,8,0.8333333333333334,0.3448275862068966
