query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
247,18_17_s,18,13,19_8_s,19,0.0,0.0
247,18_17_s,18,14,18_2_s,18,0.07142857142857142,0.034482758620689655
247,18_17_s,18,15,18_1_s,18,0.13333333333333333,0.06896551724137931
290,19_29_s,19,1,1_5_s,1,0.0,0.0
290,19_29_s,19,2,12_25_s,12,0.0,0.0
290,19_29_s,19,3,1_7_s,1,0.0,0.0
290,19_29_s,19,4,12_21_s,12,0.0,0.0
290,19_29_s,19,5,12_24_s,12,0.0,0.0
290,19_29_s,19,6,1_6_s,1,0.0,0.0
290,19_29_s,19,7,1_27_s,1,0.0,0.0
290,19_29_s,19,8,9_15_s,9,0.0,0.0
290,19_29_s,19,9,19_7_s,19,0.1111111111111111,0.034482758620689655
290,19_29_s,19,10,1_4_s,1,0.1,0.034482758620689655
290,19_29_s,19,11,12_19_s,12,0.09090909090909091,0.034482758620689655
290,19_29_s,19,12,10_1_s,10,0.08333333333333333,0.034482758620689655
290,19_29_s,19,13,1_1_s,1,0.07692307692307693,0.034482758620689655
290,19_29_s,19,14,12_30_s,12,0.07142857142857142,0.034482758620689655
290,19_29_s,19,15,9_19_s,9,0.06666666666666667,0.034482758620689655
88,12_34_s,12,1,9_11_s,9,0.0,0.0
88,12_34_s,12,2,4_18_s,4,0.0,0.0
88,12_34_s,12,3,3_25_s,3,0.0,0.0
88,12_34_s,12,4,12_32_s,12,0.25,0.030303030303030304
88,12_34_s,12,5,12_11_s,12,0.4,0.06060606060606061
88,12_34_s,12,6,11_15_s,11,0.3333333333333333,0.06060606060606061
88,12_34_s,12,7,3_13_s,3,0.2857142857142857,0.06060606060606061
88,12_34_s,12,8,18_20_s,18,0.25,0.06060606060606061
88,12_34_s,12,9,12_2_s,12,0.3333333333333333,0.09090909090909091
88,12_34_s,12,10,15_13_s,15,0.3,0.09090909090909091
88,12_34_s,12,11,15_7_s,15,0.2727272727272727,0.09090909090909091
88,12_34_s,12,12,11_30_s,11,0.25,0.09090909090909091
88,12_34_s,12,13,15_23_s,15,0.23076923076923078,0.09090909090909091
88,12_34_s,12,14,15_9_s,15,0.21428571428571427,0.09090909090909091
88,12_34_s,12,15,8_14_s,8,0.2,0.09090909090909091
179,15_9_s,15,1,15_7_s,15,1.0,0.043478260869565216
179,15_9_s,15,2,12_2_s,12,0.5,0.043478260869565216
179,15_9_s,15,3,11_15_s,11,0.3333333333333333,0.043478260869565216
179,15_9_s,15,4,3_25_s,3,0.25,0.043478260869565216
179,15_9_s,15,5,11_30_s,11,0.2,0.043478260869565216
179,15_9_s,15,6,15_3_s,15,0.3333333333333333,0.08695652173913043
179,15_9_s,15,7,4_18_s,4,0.2857142857142857,0.08695652173913043
179,15_9_s,15,8,15_13_s,15,0.375,0.13043478260869565
179,15_9_s,15,9,15_8_s,15,0.4444444444444444,0.17391304347826086
179,15_9_s,15,10,14_3_s,14,0.4,0.17391304347826086
179,15_9_s,15,11,12_34_s,12,0.36363636363636365,0.17391304347826086
179,15_9_s,15,12,7_26_s,7,0.3333333333333333,0.17391304347826086
179,15_9_s,15,13,12_4_s,12,0.3076923076923077,0.17391304347826086
179,15_9_s,15,14,9_11_s,9,0.2857142857142857,0.17391304347826086
179,15_9_s,15,15,11_13_s,11,0.26666666666666666,0.17391304347826086
496,6_5_s,6,1,3_27_s,3,0.0,0.0
496,6_5_s,6,2,8_21_s,8,0.0,0.0
496,6_5_s,6,3,6_7_s,6,0.3333333333333333,0.034482758620689655
496,6_5_s,6,4,17_10_s,17,0.25,0.034482758620689655
496,6_5_s,6,5,17_14_s,17,0.2,0.034482758620689655
496,6_5_s,6,6,17_9_s,17,0.16666666666666666,0.034482758620689655
496,6_5_s,6,7,14_21_s,14,0.14285714285714285,0.034482758620689655
496,6_5_s,6,8,15_1_s,15,0.125,0.034482758620689655
496,6_5_s,6,9,17_11_s,17,0.1111111111111111,0.034482758620689655
496,6_5_s,6,10,11_1_s,11,0.1,0.034482758620689655
496,6_5_s,6,11,19_2_s,19,0.09090909090909091,0.034482758620689655
496,6_5_s,6,12,8_30_s,8,0.08333333333333333,0.034482758620689655
496,6_5_s,6,13,16_19_s,16,0.07692307692307693,0.034482758620689655
496,6_5_s,6,14,17_6_s,17,0.07142857142857142,0.034482758620689655
496,6_5_s,6,15,20_20_s,20,0.06666666666666667,0.034482758620689655
561,9_10_s,9,1,1_26_s,1,0.0,0.0
561,9_10_s,9,2,9_28_s,9,0.5,0.034482758620689655
561,9_10_s,9,3,5_2_s,5,0.3333333333333333,0.034482758620689655
561,9_10_s,9,4,1_16_s,1,0.25,0.034482758620689655
561,9_10_s,9,5,19_21_s,19,0.2,0.034482758620689655
561,9_10_s,9,6,4_27_s,4,0.16666666666666666,0.034482758620689655
561,9_10_s,9,7,14_18_s,14,0.14285714285714285,0.034482758620689655
561,9_10_s,9,8,19_30_s,19,0.125,0.034482758620689655
561,9_10_s,9,9,14_8_s,14,0.1111111111111111,0.034482758620689655
561,9_10_s,9,10,12_23_s,12,0.1,0.034482758620689655
561,9_10_s,9,11,1_10_s,1,0.09090909090909091,0.034482758620689655
561,9_10_s,9,12,3_1_s,3,0.08333333333333333,0.034482758620689655
561,9_10_s,9,13,14_17_s,14,0.07692307692307693,0.034482758620689655
561,9_10_s,9,14,14_19_s,14,0.07142857142857142,0.034482758620689655
561,9_10_s,9,15,9_29_s,9,0.13333333333333333,0.06896551724137931
180,16_10_s,16,1,19_17_s,19,0.0,0.0
180,16_10_s,16,2,19_20_s,19,0.0,0.0
180,16_10_s,16,3,5_30_s,5,0.0,0.0
180,16_10_s,16,4,2_10_s,2,0.0,0.0
180,16_10_s,16,5,6_3_s,6,0.0,0.0
180,16_10_s,16,6,3_1_s,3,0.0,0.0
180,16_10_s,16,7,2_23_s,2,0.0,0.0
180,16_10_s,16,8,2_9_s,2,0.0,0.0
180,16_10_s,16,9,19_18_s,19,0.0,0.0
180,16_10_s,16,10,8_3_s,8,0.0,0.0
180,16_10_s,16,11,6_6_s,6,0.0,0.0
180,16_10_s,16,12,8_4_s,8,0.0,0.0
180,16_10_s,16,13,19_19_s,19,0.0,0.0
180,16_10_s,16,14,9_29_s,9,0.0,0.0
180,16_10_s,16,15,14_17_s,14,0.0,0.0
