query_index,query_id,query_class,rank,candidate_id,candidate_class,precision,recall
170,15_23_s,15,5,16_21_s,16,0.0,0.0
170,15_23_s,15,6,19_17_s,19,0.0,0.0
170,15_23_s,15,7,19_13_s,19,0.0,0.0
170,15_23_s,15,8,12_34_s,12,0.0,0.0
170,15_23_s,15,9,16_27_s,16,0.0,0.0
170,15_23_s,15,10,19_22_s,19,0.0,0.0
170,15_23_s,15,11,14_13_s,14,0.0,0.0
170,15_23_s,15,12,14_16_s,14,0.0,0.0
170,15_23_s,15,13,19_10_s,19,0.0,0.0
170,15_23_s,15,14,19_25_s,19,0.0,0.0
170,15_23_s,15,15,19_3_s,19,0.0,0.0
170,15_23_s,15,16,20_11_s,20,0.0,0.0
170,15_23_s,15,17,14_23_s,14,0.0,0.0
170,15_23_s,15,18,6_15_s,6,0.0,0.0
170,15_23_s,15,19,6_2_s,6,0.0,0.0
170,15_23_s,15,20,5_21_s,5,0.0,0.0
382,3_11_s,3,1,14_23_s,14,0.0,0.0
382,3_11_s,3,2,10_22_s,10,0.0,0.0
382,3_11_s,3,3,8_26_s,8,0.0,0.0
382,3_11_s,3,4,19_10_s,19,0.0,0.0
382,3_11_s,3,5,12_1_s,12,0.0,0.0
382,3_11_s,3,6,20_11_s,20,0.0,0.0
382,3_11_s,3,7,16_22_s,16,0.0,0.0
382,3_11_s,3,8,16_27_s,16,0.0,0.0
382,3_11_s,3,9,19_22_s,19,0.0,0.0
382,3_11_s,3,10,19_21_s,19,0.0,0.0
382,3_11_s,3,11,8_28_s,8,0.0,0.0
382,3_11_s,3,12,14_16_s,14,0.0,0.0
382,3_11_s,3,13,19_13_s,19,0.0,0.0
382,3_11_s,3,14,14_11_s,14,0.0,0.0
382,3_11_s,3,15,12_9_s,12,0.0,0.0
382,3_11_s,3,16,9_6_s,9,0.0,0.0
382,3_11_s,3,17,6_2_s,6,0.0,0.0
382,3_11_s,3,18,16_21_s,16,0.0,0.0
382,3_11_s,3,19,17_24_s,17,0.0,0.0
382,3_11_s,3,20,19_17_s,19,0.0,0.0
67,12_15_s,12,1,11_27_s,11,0.0,0.0
67,12_15_s,12,2,14_9_s,14,0.0,0.0
67,12_15_s,12,3,3_8_s,3,0.0,0.0
67,12_15_s,12,4,17_30_s,17,0.0,0.0
67,12_15_s,12,5,10_23_s,10,0.0,0.0
67,12_15_s,12,6,20_14_s,20,0.0,0.0
67,12_15_s,12,7,5_6_s,5,0.0,0.0
67,12_15_s,12,8,6_7_s,6,0.0,0.0
67,12_15_s,12,9,4_17_s,4,0.0,0.0
67,12_15_s,12,10,12_32_s,12,0.1,0.030303030303030304
67,12_15_s,12,11,17_24_s,17,0.09090909090909091,0.030303030303030304
67,12_15_s,12,12,4_29_s,4,0.08333333333333333,0.030303030303030304
67,12_15_s,12,13,8_19_s,8,0.07692307692307693,0.030303030303030304
67,12_15_s,12,14,14_20_s,14,0.07142857142857142,0.030303030303030304
67,12_15_s,12,15,8_26_s,8,0.06666666666666667,0.030303030303030304
67,12_15_s,12,16,17_3_s,17,0.0625,0.030303030303030304
67,12_15_s,12,17,1_23_s,1,0.058823529411764705,0.030303030303030304
67,12_15_s,12,18,5_23_s,5,0.05555555555555555,0.030303030303030304
67,12_15_s,12,19,17_25_s,17,0.05263157894736842,0.030303030303030304
67,12_15_s,12,20,2_2_s,2,0.05,0.030303030303030304
41,11_19_s,11,1,8_18_s,8,0.0,0.0
41,11_19_s,11,2,19_28_s,19,0.0,0.0
41,11_19_s,11,3,15_12_s,15,0.0,0.0
41,11_19_s,11,4,20_12_s,20,0.0,0.0
41,11_19_s,11,5,14_27_s,14,0.0,0.0
41,11_19_s,11,6,16_4_s,16,0.0,0.0
41,11_19_s,11,7,7_24_s,7,0.0,0.0
41,11_19_s,11,8,8_8_s,8,0.0,0.0
41,11_19_s,11,9,8_6_s,8,0.0,0.0
41,11_19_s,11,10,5_21_s,5,0.0,0.0
41,11_19_s,11,11,4_17_s,4,0.0,0.0
41,11_19_s,11,12,14_12_s,14,0.0,0.0
41,11_19_s,11,13,15_23_s,15,0.0,0.0
41,11_19_s,11,14,15_10_s,15,0.0,0.0
41,11_19_s,11,15,20_9_s,20,0.0,0.0
41,11_19_s,11,16,14_13_s,14,0.0,0.0
41,11_19_s,11,17,19_13_s,19,0.0,0.0
41,11_19_s,11,18,14_23_s,14,0.0,0.0
41,11_19_s,11,19,10_22_s,10,0.0,0.0
41,11_19_s,11,20,12_9_s,12,0.0,0.0
229,17_28_s,17,1,20_14_s,20,0.0,0.0
229,17_28_s,17,2,6_7_s,6,0.0,0.0
229,17_28_s,17,3,17_30_s,17,0.3333333333333333,0.034482758620689655
229,17_28_s,17,4,17_25_s,17,0.5,0.06896551724137931
229,17_28_s,17,5,12_13_s,12,0.4,0.06896551724137931
229,17_28_s,17,6,19_7_s,19,0.3333333333333333,0.06896551724137931
229,17_28_s,17,7,19_11_s,19,0.2857142857142857,0.06896551724137931
229,17_28_s,17,8,6_22_s,6,0.25,0.06896551724137931
229,17_28_s,17,9,7_15_s,7,0.2222222222222222,0.06896551724137931
229,17_28_s,17,10,18_2_s,18,0.2,0.06896551724137931
229,17_28_s,17,11,13_5_s,13,0.18181818181818182,0.06896551724137931
229,17_28_s,17,12,12_32_s,12,0.16666666666666666,0.06896551724137931
229,17_28_s,17,13,4_29_s,4,0.15384615384615385,0.06896551724137931
229,17_28_s,17,14,11_27_s,11,0.14285714285714285,0.06896551724137931
229,17_28_s,17,15,3_8_s,3,0.13333333333333333,0.06896551724137931
229,17_28_s,17,16,9_16_s,9,0.125,0.06896551724137931
229,17_28_s,17,17,1_23_s,1,0.11764705882352941,0.06896551724137931
229,17_28_s,17,18,17_3_s,17,0.16666666666666666,0.10344827586206896
229,17_28_s,17,19,18_23_s,18,0.15789473684210525,0.10344827586206896
229,17_28_s,17,20,18_24_s,18,0.15,0.10344827586206896
185,16_15_s,16,1,8_13_s,8,0.0,0.0
185,16_15_s,16,2,15_21_s,15,0.0,0.0
185,16_15_s,16,3,14_22_s,14,0.0,0.0
185,16_15_s,16,4,16_16_s,16,0.25,0.034482758620689655
185,16_15_s,16,5,3_5_s,3,0.2,0.034482758620689655
185,16_15_s,16,6,16_2_s,16,0.3333333333333333,0.06896551724137931
185,16_15_s,16,7,8_10_s,8,0.2857142857142857,0.06896551724137931
185,16_15_s,16,8,8_28_s,8,0.25,0.06896551724137931
185,16_15_s,16,9,15_24_s,15,0.2222222222222222,0.06896551724137931
185,16_15_s,16,10,8_27_s,8,0.2,0.06896551724137931
185,16_15_s,16,11,9_29_s,9,0.18181818181818182,0.06896551724137931
185,16_15_s,16,12,15_23_s,15,0.16666666666666666,0.06896551724137931
185,16_15_s,16,13,8_9_s,8,0.15384615384615385,0.06896551724137931
185,16_15_s,16,14,14_16_s,14,0.14285714285714285,0.06896551724137931
185,16_15_s,16,15,12_1_s,12,0.13333333333333333,0.06896551724137931
185,16_15_s,16,16,16_22_s,16,0.1875,0.10344827586206896
185,16_15_s,16,17,14_20_s,14,0.17647058823529413,0.10344827586206896
185,16_15_s,16,18,8_1_s,8,0.16666666666666666,0.10344827586206896
185,16_15_s,16,19,14_11_s,14,0.15789473684210525,0.10344827586206896
185,16_15_s,16,20,6_6_s,6,0.15,0.10344827586206896
428,4_26_s,4,1,4_11_s,4,1.0,0.034482758620689655
428,4_26_s,4,2,3_1_s,3,0.5,0.034482758620689655
428,4_26_s,4,3,1_28_s,1,0.3333333333333333,0.034482758620689655
428,4_26_s,4,4,1_29_s,1,0.25,0.034482758620689655
428,4_26_s,4,5,10_26_s,10,0.2,0.034482758620689655
428,4_26_s,4,6,19_22_s,19,0.16666666666666666,0.034482758620689655
428,4_26_s,4,7,19_21_s,19,0.14285714285714285,0.034482758620689655
428,4_26_s,4,8,8_2_s,8,0.125,0.034482758620689655
428,4_26_s,4,9,19_13_s,19,0.1111111111111111,0.034482758620689655
428,4_26_s,4,10,19_25_s,19,0.1,0.034482758620689655
428,4_26_s,4,11,8_26_s,8,0.09090909090909091,0.034482758620689655
428,4_26_s,4,12,9_6_s,9,0.08333333333333333,0.034482758620689655
428,4_26_s,4,13,14_5_s,14,0.07692307692307693,0.034482758620689655
428,4_26_s,4,14,8_9_s,8,0.07142857142857142,0.034482758620689655
428,4_26_s,4,15,14_11_s,14,0.06666666666666667,0.034482758620689655
428,4_26_s,4,16,9_7_s,9,0.0625,0.034482758620689655
428,4_26_s,4,17,14_16_s,14,0.058823529411764705,0.034482758620689655
428,4_26_s,4,18,5_21_s,5,0.05555555555555555,0.034482758620689655
428,4_26_s,4,19,4_7_s,4,0.10526315789473684,0.06896551724137931
428,4_26_s,4,20,20_11_s,20,0.1,0.06896551724137931
87,12_33_s,12,1,20_14_s,20,0.0,0.0
87,12_33_s,12,2,19_7_s,19,0.0,0.0
87,12_33_s,12,3,17_28_s,17,0.0,0.0
87,12_33_s,12,4,12_13_s,12,0.25,0.030303030303030304
87,12_33_s,12,5,17_25_s,17,0.2,0.030303030303030304
87,12_33_s,12,6,6_7_s,6,0.16666666666666666,0.030303030303030304
87,12_33_s,12,7,18_2_s,18,0.14285714285714285,0.030303030303030304
87,12_33_s,12,8,13_5_s,13,0.125,0.030303030303030304
87,12_33_s,12,9,7_15_s,7,0.1111111111111111,0.030303030303030304
87,12_33_s,12,10,17_30_s,17,0.1,0.030303030303030304
87,12_33_s,12,11,17_2_s,17,0.09090909090909091,0.030303030303030304
87,12_33_s,12,12,6_22_s,6,0.08333333333333333,0.030303030303030304
87,12_33_s,12,13,17_4_s,17,0.07692307692307693,0.030303030303030304
87,12_33_s,12,14,19_11_s,19,0.07142857142857142,0.030303030303030304
87,12_33_s,12,15,4_29_s,4,0.06666666666666667,0.030303030303030304
87,12_33_s,12,16,9_16_s,9,0.0625,0.030303030303030304
87,12_33_s,12,17,19_8_s,19,0.058823529411764705,0.030303030303030304
87,12_33_s,12,18,12_31_s,12,0.1111111111111111,0.06060606060606061
87,12_33_s,12,19,8_21_s,8,0.10526315789473684,0.06060606060606061
87,12_33_s,12,20,19_6_s,19,0.1,0.06060606060606061
152,14_6_s,14,1,8_24_s,8,0.0,0.0
152,14_6_s,14,2,8_23_s,8,0.0,0.0
152,14_6_s,14,3,8_28_s,8,0.0,0.0
152,14_6_s,14,4,15_24_s,15,0.0,0.0
152,14_6_s,14,5,12_11_s,12,0.0,0.0
152,14_6_s,14,6,15_11_s,15,0.0,0.0
152,14_6_s,14,7,15_23_s,15,0.0,0.0
152,14_6_s,14,8,8_9_s,8,0.0,0.0
152,14_6_s,14,9,8_15_s,8,0.0,0.0
152,14_6_s,14,10,12_1_s,12,0.0,0.0
152,14_6_s,14,11,8_26_s,8,0.0,0.0
152,14_6_s,14,12,7_24_s,7,0.0,0.0
152,14_6_s,14,13,14_22_s,14,0.07692307692307693,0.034482758620689655
152,14_6_s,14,14,7_8_s,7,0.07142857142857142,0.034482758620689655
152,14_6_s,14,15,8_27_s,8,0.06666666666666667,0.034482758620689655
152,14_6_s,14,16,14_27_s,14,0.125,0.06896551724137931
152,14_6_s,14,17,14_23_s,14,0.17647058823529413,0.10344827586206896
152,14_6_s,14,18,8_2_s,8,0.16666666666666666,0.10344827586206896
152,14_6_s,14,19,8_10_s,8,0.15789473684210525,0.10344827586206896
152,14_6_s,14,20,16_22_s,16,0.15,0.10344827586206896
30,10_8_s,10,1,10_7_s,10,1.0,0.03225806451612903
30,10_8_s,10,2,10_22_s,10,1.0,0.06451612903225806
30,10_8_s,10,3,13_26_s,13,0.6666666666666666,0.06451612903225806
30,10_8_s,10,4,10_3_s,10,0.75,0.0967741935483871
30,10_8_s,10,5,19_25_s,19,0.6,0.0967741935483871
30,10_8_s,10,6,14_11_s,14,0.5,0.0967741935483871
30,10_8_s,10,7,19_22_s,19,0.42857142857142855,0.0967741935483871
30,10_8_s,10,8,8_19_s,8,0.375,0.0967741935483871
30,10_8_s,10,9,19_13_s,19,0.3333333333333333,0.0967741935483871
30,10_8_s,10,10,14_16_s,14,0.3,0.0967741935483871
30,10_8_s,10,11,19_21_s,19,0.2727272727272727,0.0967741935483871
30,10_8_s,10,12,7_19_s,7,0.25,0.0967741935483871
30,10_8_s,10,13,12_12_s,12,0.23076923076923078,0.0967741935483871
30,10_8_s,10,14,1_2_s,1,0.21428571428571427,0.0967741935483871
30,10_8_s,10,15,16_21_s,16,0.2,0.0967741935483871
30,10_8_s,10,16,19_3_s,19,0.1875,0.0967741935483871
30,10_8_s,10,17,12_27_s,12,0.17647058823529413,0.0967741935483871
30,10_8_s,10,18,16_27_s,16,0.16666666666666666,0.0967741935483871
30,10_8_s,10,19,10_25_s,10,0.21052631578947367,0.12903225806451613
30,10_8_s,10,20,19_17_s,19,0.2,0.12903225806451613
400,3_28_s,3,1,17_10_s,17,0.0,0.0
400,3_28_s,3,2,3_26_s,3,0.5,0.034482758620689655
400,3_28_s,3,3,2_25_s,2,0.3333333333333333,0.034482758620689655
400,3_28_s,3,4,17_16_s,17,0.25,0.034482758620689655
400,3_28_s,3,5,2_15_s,2,0.2,0.034482758620689655
400,3_28_s,3,6,19_1_s,19,0.16666666666666666,0.034482758620689655
400,3_28_s,3,7,19_5_s,19,0.14285714285714285,0.034482758620689655
400,3_28_s,3,8,17_15_s,17,0.125,0.034482758620689655
400,3_28_s,3,9,17_21_s,17,0.1111111111111111,0.034482758620689655
400,3_28_s,3,10,2_20_s,2,0.1,0.034482758620689655
400,3_28_s,3,11,17_23_s,17,0.09090909090909091,0.034482758620689655
400,3_28_s,3,12,3_30_s,3,0.16666666666666666,0.06896551724137931
400,3_28_s,3,13,17_26_s,17,0.15384615384615385,0.06896551724137931
400,3_28_s,3,14,3_21_s,3,0.21428571428571427,0.10344827586206896
400,3_28_s,3,15,2_6_s,2,0.2,0.10344827586206896
400,3_28_s,3,16,16_13_s,16,0.1875,0.10344827586206896
400,3_28_s,3,17,2_28_s,2,0.17647058823529413,0.10344827586206896
400,3_28_s,3,18,6_19_s,6,0.16666666666666666,0.10344827586206896
400,3_28_s,3,19,2_7_s,2,0.15789473684210525,0.10344827586206896
400,3_28_s,3,20,15_17_s,15,0.15,0.10344827586206896
219,17_19_s,17,1,17_17_s,17,1.0,0.034482758620689655
219,17_19_s,17,2,2_24_s,2,0.5,0.034482758620689655
219,17_19_s,17,3,2_26_s,2,0.3333333333333333,0.034482758620689655
219,17_19_s,17,4,4_22_s,4,0.25,0.034482758620689655
219,17_19_s,17,5,17_6_s,17,0.4,0.06896551724137931
219,17_19_s,17,6,15_17_s,15,0.3333333333333333,0.06896551724137931
219,17_19_s,17,7,17_21_s,17,0.42857142857142855,0.10344827586206896
219,17_19_s,17,8,17_22_s,17,0.5,0.13793103448275862
219,17_19_s,17,9,2_7_s,2,0.4444444444444444,0.13793103448275862
219,17_19_s,17,10,2_29_s,2,0.4,0.13793103448275862
219,17_19_s,17,11,17_15_s,17,0.45454545454545453,0.1724137931034483
219,17_19_s,17,12,19_1_s,19,0.4166666666666667,0.1724137931034483
219,17_19_s,17,13,2_25_s,2,0.38461538461538464,0.1724137931034483
219,17_19_s,17,14,2_15_s,2,0.35714285714285715,0.1724137931034483
219,17_19_s,17,15,19_5_s,19,0.3333333333333333,0.1724137931034483
219,17_19_s,17,16,3_21_s,3,0.3125,0.1724137931034483
219,17_19_s,17,17,17_10_s,17,0.35294117647058826,0.20689655172413793
219,17_19_s,17,18,16_13_s,16,0.3333333333333333,0.20689655172413793
219,17_19_s,17,19,17_26_s,17,0.3684210526315789,0.2413793103448276
219,17_19_s,17,20,2_6_s,2,0.35,0.2413793103448276
51,11_28_s,11,1,19_24_s,19,0.0,0.0
51,11_28_s,11,2,19_13_s,19,0.0,0.0
51,11_28_s,11,3,19_22_s,19,0.0,0.0
51,11_28_s,11,4,14_16_s,14,0.0,0.0
51,11_28_s,11,5,19_21_s,19,0.0,0.0
51,11_28_s,11,6,19_25_s,19,0.0,0.0
51,11_28_s,11,7,14_11_s,14,0.0,0.0
51,11_28_s,11,8,16_21_s,16,0.0,0.0
51,11_28_s,11,9,12_27_s,12,0.0,0.0
51,11_28_s,11,10,19_3_s,19,0.0,0.0
51,11_28_s,11,11,16_27_s,16,0.0,0.0
51,11_28_s,11,12,19_17_s,19,0.0,0.0
51,11_28_s,11,13,10_3_s,10,0.0,0.0
51,11_28_s,11,14,6_15_s,6,0.0,0.0
51,11_28_s,11,15,16_22_s,16,0.0,0.0
51,11_28_s,11,16,10_32_s,10,0.0,0.0
51,11_28_s,11,17,6_2_s,6,0.0,0.0
51,11_28_s,11,18,14_17_s,14,0.0,0.0
51,11_28_s,11,19,10_22_s,10,0.0,0.0
51,11_28_s,11,20,12_12_s,12,0.0,0.0
93,12_7_s,12,1,11_16_s,11,0.0,0.0
93,12_7_s,12,2,4_25_s,4,0.0,0.0
93,12_7_s,12,3,16_3_s,16,0.0,0.0
93,12_7_s,12,4,11_11_s,11,0.0,0.0
93,12_7_s,12,5,15_12_s,15,0.0,0.0
93,12_7_s,12,6,20_12_s,20,0.0,0.0
93,12_7_s,12,7,20_13_s,20,0.0,0.0
93,12_7_s,12,8,20_20_s,20,0.0,0.0
93,12_7_s,12,9,3_4_s,3,0.0,0.0
93,12_7_s,12,10,16_4_s,16,0.0,0.0
93,12_7_s,12,11,11_19_s,11,0.0,0.0
93,12_7_s,12,12,4_5_s,4,0.0,0.0
93,12_7_s,12,13,11_23_s,11,0.0,0.0
93,12_7_s,12,14,7_14_s,7,0.0,0.0
93,12_7_s,12,15,12_3_s,12,0.06666666666666667,0.030303030303030304
93,12_7_s,12,16,15_6_s,15,0.0625,0.030303030303030304
93,12_7_s,12,17,14_30_s,14,0.058823529411764705,0.030303030303030304
93,12_7_s,12,18,8_18_s,8,0.05555555555555555,0.030303030303030304
93,12_7_s,12,19,4_17_s,4,0.05263157894736842,0.030303030303030304
93,12_7_s,12,20,4_23_s,4,0.05,0.030303030303030304
558,8_7_s,8,1,15_23_s,15,0.0,0.0
558,8_7_s,8,2,8_25_s,8,0.5,0.034482758620689655
558,8_7_s,8,3,8_26_s,8,0.6666666666666666,0.06896551724137931
558,8_7_s,8,4,8_28_s,8,0.75,0.10344827586206896
558,8_7_s,8,5,14_13_s,14,0.6,0.10344827586206896
558,8_7_s,8,6,8_9_s,8,0.6666666666666666,0.13793103448275862
558,8_7_s,8,7,19_13_s,19,0.5714285714285714,0.13793103448275862
558,8_7_s,8,8,5_21_s,5,0.5,0.13793103448275862
558,8_7_s,8,9,7_24_s,7,0.4444444444444444,0.13793103448275862
558,8_7_s,8,10,12_1_s,12,0.4,0.13793103448275862
558,8_7_s,8,11,19_21_s,19,0.36363636363636365,0.13793103448275862
558,8_7_s,8,12,16_21_s,16,0.3333333333333333,0.13793103448275862
558,8_7_s,8,13,19_22_s,19,0.3076923076923077,0.13793103448275862
558,8_7_s,8,14,6_2_s,6,0.2857142857142857,0.13793103448275862
558,8_7_s,8,15,20_11_s,20,0.26666666666666666,0.13793103448275862
558,8_7_s,8,16,12_27_s,12,0.25,0.13793103448275862
558,8_7_s,8,17,19_25_s,19,0.23529411764705882,0.13793103448275862
558,8_7_s,8,18,14_16_s,14,0.2222222222222222,0.13793103448275862
558,8_7_s,8,19,16_22_s,16,0.21052631578947367,0.13793103448275862
558,8_7_s,8,20,12_34_s,12,0.2,0.13793103448275862
533,8_12_s,8,1,15_24_s,15,0.0,0.0
533,8_12_s,8,2,12_10_s,12,0.0,0.0
533,8_12_s,8,3,14_22_s,14,0.0,0.0
533,8_12_s,8,4,8_23_s,8,0.25,0.034482758620689655
533,8_12_s,8,5,8_24_s,8,0.4,0.06896551724137931
533,8_12_s,8,6,17_7_s,17,0.3333333333333333,0.06896551724137931
533,8_12_s,8,7,8_28_s,8,0.42857142857142855,0.10344827586206896
533,8_12_s,8,8,15_23_s,15,0.375,0.10344827586206896
